# depth (m),temp,temp_corrected
883.7676,48.9171,48.43576
883.92,48.926,48.444682
884.0724,48.9354,48.454105
884.2248,48.9432,48.461927
884.3772,48.9508,48.46955
884.5296,48.9572,48.475972
884.682,48.9644,48.483195
884.8344,48.9704,48.489217
884.9868,48.9773,48.49614
885.1392,48.9841,48.502963
885.2916,48.9912,48.510085
885.444,48.9989,48.517808
885.5964,49.007,48.525931
885.7488,49.0162,48.535153
885.9012,49.0259,48.544876
886.0536,49.0348,48.553799
886.206,49.0416,48.560622
886.3584,49.0474,48.566445
886.5108,49.0543,48.573368
886.6632,49.0597,48.57879
886.8156,49.0644,48.583513
886.968,49.0689,48.588036
887.1204,49.0742,48.593359
887.2728,49.0785,48.597682
887.4252,49.0826,48.601806
887.5776,49.0866,48.605829
887.73,49.0897,48.608952
887.8824,49.0936,48.612875
888.0348,49.0972,48.616498
888.1872,49.1007,48.620021
888.3396,49.1044,48.623745
888.492,49.1084,48.627768
888.6444,49.1121,48.631491
888.7968,49.1149,48.634315
888.9492,49.1191,48.638538
889.1016,49.1271,48.646562
889.254,49.1383,48.657785
889.4064,49.1522,48.671708
889.5588,49.1653,48.684832
889.7112,49.1782,48.697756
889.8636,49.1926,48.712179
890.016,49.2086,48.728203
890.1684,49.2228,48.742426
890.3208,49.2354,48.75505
890.4732,49.2457,48.765374
890.6256,49.2546,48.774297
890.778,49.2614,48.781121
890.9304,49.2665,48.786245
891.0828,49.27,48.789769
891.2352,49.2729,48.792693
891.3876,49.275,48.794817
891.54,49.2776,48.79744
891.6924,49.2804,48.800264
891.8448,49.2837,48.803588
891.9972,49.2853,48.805212
892.1496,49.2857,48.805636
892.302,49.2865,48.806461
892.4544,49.289,48.808985
892.6068,49.2917,48.811709
892.7592,49.2933,48.813333
892.9116,49.2958,48.815857
893.064,49.2992,48.819281
893.2164,49.3036,48.823706
893.3688,49.3071,48.82723
893.5212,49.3096,48.829754
893.6736,49.3132,48.833379
893.826,49.3178,48.838003
893.9784,49.3246,48.844827
894.1308,49.3306,48.850852
894.2832,49.3369,48.857176
894.4356,49.3441,48.864401
894.588,49.3494,48.869725
894.7404,49.3532,48.87355
894.8928,49.3552,48.875574
895.0452,49.3541,48.874499
895.1976,49.3503,48.870724
895.35,49.3456,48.866048
895.5024,49.343,48.863473
895.6548,49.3424,48.862898
895.8072,49.3425,48.863023
895.9596,49.3421,48.862647
896.112,49.3423,48.862872
896.2644,49.3434,48.863997
896.4168,49.3466,48.867222
896.5692,49.3508,48.871447
896.7216,49.3554,48.876072
896.874,49.3602,48.880897
897.0264,49.366,48.886722
897.1788,49.373,48.893747
897.3312,49.3797,48.900472
897.4836,49.3879,48.908697
897.636,49.3976,48.918422
897.7884,49.4076,48.928447
897.9408,49.4165,48.937372
898.0932,49.4249,48.945798
898.2456,49.4327,48.953623
898.398,49.4403,48.961248
898.5504,49.4482,48.969174
898.7028,49.4567,48.977699
898.8552,49.4658,48.986824
899.0076,49.4752,48.99625
899.16,49.484,49.005075
899.3124,49.4939,49.015001
899.4648,49.5046,49.025726
899.6172,49.5147,49.035852
899.7696,49.524,49.045177
899.922,49.5323,49.053503
900.0744,49.5395,49.060728
900.2268,49.5453,49.066554
900.3792,49.5521,49.07338
900.5316,49.5605,49.081805
900.684,49.569,49.090331
900.8364,49.5782,49.099557
900.9888,49.5865,49.107883
901.1412,49.595,49.116409
901.2936,49.6033,49.124734
901.446,49.6113,49.13276
901.5984,49.6169,49.138386
901.7508,49.6227,49.144212
901.9032,49.6272,49.148738
902.0556,49.6308,49.152364
902.208,49.6331,49.15469
902.3604,49.6349,49.156516
902.5128,49.6376,49.159242
902.6652,49.6389,49.160568
902.8176,49.6407,49.162395
902.97,49.6422,49.163921
903.1224,49.6448,49.166547
903.2748,49.6487,49.170473
903.4272,49.6545,49.176299
903.5796,49.661,49.182826
903.732,49.6677,49.189552
903.8844,49.6758,49.197679
904.0368,49.6861,49.208005
904.1892,49.6972,49.219131
904.3416,49.7063,49.228258
904.494,49.7144,49.236384
904.6464,49.7233,49.245311
904.7988,49.7314,49.253437
904.9512,49.739,49.261064
905.1036,49.7465,49.268591
905.256,49.755,49.277117
905.4084,49.7625,49.284644
905.5608,49.768,49.29017
905.7132,49.7717,49.293897
905.8656,49.7742,49.296424
906.018,49.7761,49.298351
906.1704,49.7791,49.301378
906.3228,49.7825,49.304804
906.4752,49.7868,49.309131
906.6276,49.7912,49.313558
906.78,49.7955,49.317885
906.9324,49.801,49.323412
907.0848,49.8082,49.330639
907.2372,49.8169,49.339366
907.3896,49.8246,49.347093
907.542,49.8308,49.35332
907.6944,49.836,49.358547
907.8468,49.842,49.364574
907.9992,49.8479,49.370502
908.1516,49.8545,49.377129
908.304,49.862,49.384656
908.4564,49.8693,49.391983
908.6088,49.8742,49.396911
908.7612,49.877,49.399738
908.9136,49.8802,49.402965
909.066,49.8859,49.408693
909.2184,49.8918,49.41462
909.3708,49.8978,49.420647
909.5232,49.9037,49.426575
909.6756,49.9106,49.433502
909.828,49.9173,49.44023
909.9804,49.9238,49.446757
910.1328,49.9297,49.452685
910.2852,49.9374,49.460413
910.4376,49.9454,49.46844
910.59,49.9522,49.475268
910.7424,49.96,49.483096
910.8948,49.9667,49.489823
911.0472,49.9745,49.497651
911.1996,49.9831,49.506279
911.352,49.992,49.515207
911.5044,50.0003,49.523535
911.6568,50.0076,49.530863
911.8092,50.0154,49.53869
911.9616,50.0218,49.545118
912.114,50.0274,49.550746
912.2664,50.0332,49.556574
912.4188,50.041,49.564402
912.5712,50.0484,49.57183
912.7236,50.0539,49.577358
912.876,50.0593,49.582787
913.0284,50.0658,49.589315
913.1808,50.0721,49.595643
913.3332,50.077,49.600571
913.4856,50.0823,49.605899
913.638,50.087,49.610628
913.7904,50.0918,49.615456
913.9428,50.0969,49.620584
914.0952,50.1021,49.625812
914.2476,50.1076,49.631341
914.4,50.1116,49.635369
914.5524,50.1156,49.639398
914.7048,50.1208,49.644626
914.8572,50.1272,49.651055
915.0096,50.1338,49.657683
915.162,50.1396,49.663512
915.3144,50.146,49.66994
915.4668,50.1542,49.678169
915.6192,50.1637,49.687698
915.7716,50.1733,49.697326
915.924,50.1826,49.706655
916.0764,50.1914,49.715484
916.2288,50.1993,49.723412
916.3812,50.2087,49.732841
916.5336,50.219,49.74317
916.686,50.2287,49.752899
916.8384,50.2377,49.761928
916.9908,50.2482,49.772457
917.1432,50.259,49.783285
917.2956,50.2703,49.794614
917.448,50.2801,49.804443
917.6004,50.2897,49.814072
917.7528,50.2967,49.821101
917.9052,50.3031,49.827531
918.0576,50.3069,49.83136
918.21,50.3091,49.833589
918.3624,50.3111,49.835618
918.5148,50.3136,49.838147
918.6672,50.3168,49.841376
918.8196,50.3205,49.845106
918.972,50.325,49.849635
919.1244,50.3297,49.854364
919.2768,50.334,49.858693
919.4292,50.3379,49.862623
919.5816,50.3432,49.867952
919.734,50.3498,49.874582
919.8864,50.3549,49.879711
920.0388,50.3601,49.884941
920.1912,50.3648,49.88967
920.3436,50.3716,49.8965
920.496,50.3794,49.904329
920.6484,50.3867,49.911659
920.8008,50.3933,49.918288
920.9532,50.3991,49.924118
921.1056,50.4042,49.929248
921.258,50.4074,49.932477
921.4104,50.4098,49.934907
921.5628,50.4123,49.937437
921.7152,50.4151,49.940267
921.8676,50.417,49.942196
922.02,50.4194,49.944626
922.1724,50.4214,49.946656
922.3248,50.4234,49.948686
922.4772,50.4254,49.950716
922.6296,50.4301,49.955446
922.782,50.4347,49.960076
922.9344,50.4392,49.964606
923.0868,50.4437,49.969136
923.2392,50.4472,49.972666
923.3916,50.4498,49.975296
923.544,50.4522,49.977726
923.6964,50.4565,49.982057
923.8488,50.4616,49.987187
924.0012,50.4673,49.992917
924.1536,50.4737,49.999347
924.306,50.4811,50.006777
924.4584,50.4886,50.014308
924.6108,50.4952,50.020938
924.7632,50.5014,50.027168
924.9156,50.5076,50.033399
925.068,50.514,50.039829
925.2204,50.52,50.04586
925.3728,50.5262,50.05209
925.5252,50.5325,50.058421
925.6776,50.539,50.064951
925.83,50.545,50.070982
925.9824,50.5518,50.077812
926.1348,50.5597,50.085743
926.2872,50.569,50.095074
926.4396,50.5765,50.102604
926.592,50.5839,50.110035
926.7444,50.5902,50.116366
926.8968,50.5966,50.122797
927.0492,50.6021,50.128327
927.2016,50.6083,50.134558
927.354,50.6146,50.140889
927.5064,50.6206,50.14692
927.6588,50.626,50.152351
927.8112,50.6316,50.157982
927.9636,50.6382,50.164613
928.116,50.6452,50.171644
928.2684,50.6532,50.179675
928.4208,50.6596,50.186106
928.5732,50.6647,50.191237
928.7256,50.6692,50.195768
928.878,50.674,50.200599
929.0304,50.6801,50.20673
929.1828,50.6877,50.214361
929.3352,50.6939,50.220593
929.4876,50.7002,50.226924
929.64,50.7069,50.233655
929.7924,50.7141,50.240886
929.9448,50.7218,50.248618
930.0972,50.7295,50.256349
930.2496,50.7366,50.26348
930.402,50.7443,50.271212
930.5544,50.7513,50.278243
930.7068,50.758,50.284975
930.8592,50.7643,50.291306
931.0116,50.7709,50.297938
931.164,50.7774,50.304469
931.3164,50.7823,50.309401
931.4688,50.7859,50.313032
931.6212,50.7898,50.316964
931.7736,50.7956,50.322796
931.926,50.8034,50.330627
932.0784,50.8093,50.336559
932.2308,50.8151,50.342391
932.3832,50.8197,50.347023
932.5356,50.8249,50.352254
932.688,50.8286,50.355986
932.8404,50.8333,50.360718
932.9928,50.8374,50.36485
933.1452,50.842,50.369482
933.2976,50.846,50.373514
933.45,50.8498,50.377346
933.6024,50.8551,50.382678
933.7548,50.8618,50.38941
933.9072,50.8679,50.395542
934.0596,50.8755,50.403174
934.212,50.8833,50.411006
934.3644,50.894,50.421738
934.5168,50.9047,50.43247
934.6692,50.9135,50.441303
934.8216,50.9213,50.449135
934.974,50.93,50.457867
935.1264,50.9399,50.467799
935.2788,50.9492,50.477132
935.4312,50.9574,50.485364
935.5836,50.9653,50.493296
935.736,50.9738,50.501829
935.8884,50.9829,50.510961
936.0408,50.9908,50.518894
936.1932,50.9984,50.526526
936.3456,51.0066,50.534759
936.498,51.0158,50.543991
936.6504,51.027,50.555224
936.8028,51.0361,50.564356
936.9552,51.0455,50.573789
937.1076,51.0555,50.583821
937.26,51.0647,50.593054
937.4124,51.075,50.603387
937.5648,51.084,50.61242
937.7172,51.0949,50.623352
937.8696,51.1045,50.632985
938.022,51.1128,50.641318
938.1744,51.1207,50.649251
938.3268,51.1283,50.656884
938.4792,51.1341,50.662716
938.6316,51.1384,50.667049
938.784,51.1438,50.672482
938.9364,51.1511,50.679815
939.0888,51.1609,50.689648
939.2412,51.1715,50.700281
939.3936,51.1825,50.711314
939.546,51.1943,50.723147
939.6984,51.2045,50.733381
939.8508,51.2119,50.740814
940.0032,51.2172,50.746147
940.1556,51.2214,50.75038
940.308,51.2244,50.753413
940.4604,51.2265,50.755546
940.6128,51.2269,50.75598
940.7652,51.2262,50.755313
940.9176,51.2252,50.754346
941.07,51.2238,50.75298
941.2224,51.2216,50.750813
941.3748,51.2178,50.747046
941.5272,51.2139,50.74318
941.6796,51.2104,50.739713
941.832,51.2067,50.736047
941.9844,51.2032,50.73258
942.1368,51.2011,50.730514
942.2892,51.2005,50.729948
942.4416,51.2006,50.730081
942.594,51.2009,50.730415
942.7464,51.2025,50.732048
942.8988,51.2047,50.734282
943.0512,51.2072,50.736816
943.2036,51.2097,50.73935
943.356,51.2122,50.741883
943.5084,51.2151,50.744817
943.6608,51.2174,50.747151
943.8132,51.221,50.750785
943.9656,51.2264,50.756219
944.118,51.233,50.762852
944.2704,51.2386,50.768486
944.4228,51.245,50.77492
944.5752,51.2518,50.781754
944.7276,51.2576,50.787588
944.88,51.2629,50.792922
945.0324,51.269,50.799056
945.1848,51.2744,50.804491
945.3372,51.2789,50.809025
945.4896,51.2833,50.813459
945.642,51.2904,50.820593
945.7944,51.2988,50.829027
945.9468,51.3072,50.837461
946.0992,51.3154,50.845696
946.2516,51.3234,50.85373
946.404,51.3322,50.862564
946.5564,51.3414,50.871799
946.7088,51.3507,50.881133
946.8612,51.3601,50.890567
947.0136,51.3681,50.898602
947.166,51.3752,50.905736
947.3184,51.382,50.912571
947.4708,51.3888,50.919405
947.6232,51.3958,50.92644
947.7756,51.4035,50.934174
947.928,51.4098,50.940509
948.0804,51.414,50.944743
948.2328,51.4157,50.946478
948.3852,51.4156,50.946413
948.5376,51.4151,50.945947
948.69,51.415,50.945882
948.8424,51.4161,50.947017
948.9948,51.4173,50.948251
949.1472,51.4186,50.949586
949.2996,51.4181,50.949121
949.452,51.4168,50.947856
949.6044,51.4136,50.944691
949.7568,51.4102,50.941326
949.9092,51.408,50.939161
950.0616,51.4069,50.938096
950.214,51.4063,50.937531
950.3664,51.4062,50.937466
950.5188,51.406,50.937301
950.6712,51.4056,50.936936
950.8236,51.404,50.935371
950.976,51.404,50.935406
951.1284,51.4049,50.936341
951.2808,51.4073,50.938776
951.4332,51.4103,50.941811
951.5856,51.4147,50.946247
951.738,51.419,50.950582
951.8904,51.4238,50.955417
952.0428,51.429,50.960652
952.1952,51.4339,50.965588
952.3476,51.438,50.969723
952.5,51.4421,50.973858
952.6524,51.4461,50.977894
952.8048,51.451,50.982829
952.9572,51.4563,50.988165
953.1096,51.4648,50.9967
953.262,51.4792,51.011136
953.4144,51.499,51.030971
953.5668,51.521,51.053007
953.7192,51.5458,51.077842
953.8716,51.5735,51.105578
954.024,51.6027,51.134814
954.1764,51.6323,51.164449
954.3288,51.6634,51.195585
954.4812,51.6921,51.224321
954.6336,51.7153,51.247556
954.786,51.7362,51.268492
954.9384,51.7548,51.287128
955.0908,51.7723,51.304664
955.2432,51.7879,51.3203
955.3956,51.8021,51.334536
955.548,51.8147,51.347172
955.7004,51.827,51.359507
955.8528,51.8394,51.371943
956.0052,51.8508,51.383379
956.1576,51.8599,51.392515
956.31,51.8675,51.400151
956.4624,51.874,51.406688
956.6148,51.8802,51.412924
956.7672,51.8864,51.41916
956.9196,51.8939,51.426696
957.072,51.9008,51.433632
957.2244,51.908,51.440868
957.3768,51.9155,51.448404
957.5292,51.9237,51.456641
957.6816,51.9314,51.464377
957.834,51.9383,51.471313
957.9864,51.946,51.47905
958.1388,51.953,51.486086
958.2912,51.9571,51.490222
958.4436,51.9591,51.492259
958.596,51.9599,51.493095
958.7484,51.9597,51.492932
958.9008,51.9572,51.490468
959.0532,51.9516,51.484905
959.2056,51.9452,51.478541
959.358,51.9374,51.470778
959.5104,51.9301,51.463514
959.6628,51.9222,51.455651
959.8152,51.9169,51.450388
959.9676,51.9129,51.446424
960.12,51.9098,51.443361
960.2724,51.9076,51.441198
960.4248,51.9066,51.440234
960.5772,51.9071,51.440771
960.7296,51.9074,51.441108
960.882,51.9085,51.442245
961.0344,51.9085,51.442282
961.1868,51.9077,51.441519
961.3392,51.905,51.438855
961.4916,51.9001,51.433992
961.644,51.8935,51.427429
961.7964,51.8868,51.420766
961.9488,51.8815,51.415503
962.1012,51.878,51.41204
962.2536,51.8747,51.408777
962.406,51.8729,51.407014
962.5584,51.874,51.408152
962.7108,51.878,51.412189
962.8632,51.8847,51.418926
963.0156,51.8974,51.431663
963.168,51.9169,51.4512
963.3204,51.9398,51.474138
963.4728,51.9667,51.501075
963.6252,51.9966,51.531012
963.7776,52.0291,51.563549
963.93,52.0558,51.590287
964.0824,52.0799,51.614424
964.2348,52.1054,51.639962
964.3872,52.1269,51.661499
964.5396,52.1469,51.681536
964.692,52.1659,51.700574
964.8444,52.1811,51.715811
964.9968,52.1907,51.725449
965.1492,52.1985,51.733286
965.3016,52.2062,51.741024
965.454,52.2158,51.750662
965.6064,52.2256,51.760499
965.7588,52.2355,51.770437
965.9112,52.2441,51.779075
966.0636,52.2526,51.787612
966.216,52.2591,51.79415
966.3684,52.2653,51.800388
966.5208,52.27,51.805126
966.6732,52.2744,51.809563
966.8256,52.2809,51.816101
966.978,52.2894,51.824639
967.1304,52.3,51.835277
967.2828,52.3095,51.844815
967.4352,52.3163,51.851653
967.5876,52.3219,51.857291
967.74,52.3257,51.861129
967.8924,52.3276,51.863067
968.0448,52.3282,51.863705
968.1972,52.3271,51.862643
968.3496,52.3261,51.861681
968.502,52.3256,51.861219
968.6544,52.3249,51.860557
968.8068,52.3237,51.859395
968.9592,52.3216,51.857334
969.1116,52.321,51.856772
969.264,52.3207,51.85651
969.4164,52.3204,51.856248
969.5688,52.321,51.856887
969.7212,52.3212,51.857125
969.8736,52.322,51.857963
970.026,52.3227,51.858702
970.1784,52.3246,51.86064
970.3308,52.3266,51.862678
970.4832,52.329,51.865117
970.6356,52.3328,51.868955
970.788,52.3383,51.874494
970.9404,52.343,51.879232
971.0928,52.3471,51.883371
971.2452,52.3508,51.887109
971.3976,52.3568,51.893148
971.55,52.3654,51.901787
971.7024,52.3772,51.913625
971.8548,52.3896,51.926064
972.0072,52.3991,51.935603
972.1596,52.4074,51.943941
972.312,52.4156,51.95218
972.4644,52.4229,51.959519
972.6168,52.4283,51.964958
972.7692,52.432,51.968697
972.9216,52.4347,51.971435
973.074,52.4363,51.973074
973.2264,52.4373,51.974113
973.3788,52.4368,51.973652
973.5312,52.4357,51.972591
973.6836,52.4351,51.97203
973.836,52.4362,51.973169
973.9884,52.4386,51.975608
974.1408,52.4418,51.978847
974.2932,52.4459,51.982986
974.4456,52.4518,51.988925
974.598,52.4604,51.997564
974.7504,52.4718,52.009003
974.9028,52.4857,52.022943
975.0552,52.5025,52.039782
975.2076,52.5204,52.057721
975.36,52.5389,52.07626
975.5124,52.5544,52.0918
975.6648,52.5663,52.103739
975.8172,52.5767,52.114178
975.9696,52.587,52.124518
976.122,52.5966,52.134157
976.2744,52.6068,52.144396
976.4268,52.6186,52.156236
976.5792,52.6302,52.167875
976.7316,52.6402,52.177915
976.884,52.6482,52.185954
977.0364,52.6564,52.194194
977.1888,52.6638,52.201633
977.3412,52.6712,52.209073
977.4936,52.6773,52.215212
977.646,52.683,52.220952
977.7984,52.687,52.224992
977.9508,52.6902,52.228231
978.1032,52.6928,52.230871
978.2556,52.6958,52.233911
978.408,52.6991,52.237251
978.5604,52.7037,52.24189
978.7128,52.7094,52.24763
978.8652,52.7152,52.25347
979.0176,52.7214,52.25971
979.17,52.7284,52.26675
979.3224,52.7342,52.27259
979.4748,52.7407,52.27913
979.6272,52.7494,52.287869
979.7796,52.759,52.297509
979.932,52.7683,52.306849
980.0844,52.7775,52.316089
980.2368,52.7864,52.32503
980.3892,52.7923,52.33097
980.5416,52.7966,52.33531
980.694,52.7999,52.33865
980.8464,52.8032,52.34199
980.9988,52.806,52.34483
981.1512,52.8112,52.35007
981.3036,52.8174,52.356311
981.456,52.8263,52.365251
981.6084,52.8356,52.374591
981.7608,52.8474,52.386431
981.9132,52.8584,52.397472
982.0656,52.8707,52.409812
982.218,52.8823,52.421452
982.3704,52.8944,52.433593
982.5228,52.9036,52.442833
982.6752,52.911,52.450274
982.8276,52.9188,52.458114
982.98,52.9246,52.463955
983.1324,52.93,52.469395
983.2848,52.9354,52.474836
983.4372,52.9402,52.479676
983.5896,52.9453,52.484817
983.742,52.9507,52.490257
983.8944,52.9571,52.496698
984.0468,52.963,52.502639
984.1992,52.9683,52.507979
984.3516,52.9733,52.51302
984.504,52.9783,52.518061
984.6564,52.9829,52.522702
984.8088,52.9867,52.526542
984.9612,52.9891,52.528983
985.1136,52.9915,52.531424
985.266,52.9933,52.533265
985.4184,52.995,52.535006
985.5708,52.9951,52.535147
985.7232,52.9968,52.536888
985.8756,52.9982,52.538328
986.028,53.0003,52.540469
986.1804,53.0013,52.54151
986.3328,53.0031,52.543351
986.4852,53.0039,52.544193
986.6376,53.004,52.544334
986.79,53.0029,52.543275
986.9424,53.0028,52.543216
987.0948,53.0031,52.543557
987.2472,53.0037,52.544198
987.3996,53.0042,52.544739
987.552,53.0057,52.546281
987.7044,53.0051,52.545722
987.8568,53.0039,52.544563
988.0092,53.003,52.543704
988.1616,53.0046,52.545346
988.314,53.0067,52.547487
988.4664,53.0094,52.550228
988.6188,53.0121,52.55297
988.7712,53.0153,52.556211
988.9236,53.0189,52.559853
989.076,53.0229,52.563894
989.2284,53.0287,52.569736
989.3808,53.037,52.578077
989.5332,53.0462,52.587319
989.6856,53.0552,52.59636
989.838,53.0655,52.606702
989.9904,53.0785,52.619743
990.1428,53.0935,52.634785
990.2952,53.1106,52.651927
990.4476,53.1279,52.669268
990.6,53.1419,52.68331
990.7524,53.1568,52.698252
990.9048,53.1705,52.711993
991.0572,53.182,52.723535
991.2096,53.1927,52.734277
991.362,53.2052,52.746819
991.5144,53.2184,52.760061
991.6668,53.2314,52.773103
991.8192,53.2445,52.786244
991.9716,53.2598,52.801586
992.124,53.2738,52.815628
992.2764,53.2844,52.82627
992.4288,53.2915,52.833412
992.5812,53.2972,52.839154
992.7336,53.3021,52.844096
992.886,53.3068,52.848838
993.0384,53.3117,52.85378
993.1908,53.3149,52.857023
993.3432,53.3176,52.859765
993.4956,53.3193,52.861507
993.648,53.3228,52.865049
993.8004,53.325,52.867291
993.9528,53.3255,52.867833
994.1052,53.3262,52.868576
994.2576,53.3275,52.869918
994.41,53.3296,52.87206
994.5624,53.331,52.873503
994.7148,53.3326,52.875145
994.8672,53.3355,52.878087
995.0196,53.3387,52.88133
995.172,53.3414,52.884072
995.3244,53.3434,52.886115
995.4768,53.3449,52.887657
995.6292,53.3488,52.891599
995.7816,53.3545,52.897342
995.934,53.3596,52.902485
996.0864,53.3623,52.905227
996.2388,53.3658,52.90877
996.3912,53.3703,52.913312
996.5436,53.3755,52.918555
996.696,53.3807,52.923798
996.8484,53.3858,52.92894
997.0008,53.3908,52.933983
997.1532,53.3962,52.939426
997.3056,53.4005,52.943768
997.458,53.4033,52.946611
997.6104,53.4049,52.948254
997.7628,53.4075,52.950897
997.9152,53.4109,52.95434
998.0676,53.4164,52.959882
998.22,53.4213,52.964825
998.3724,53.4275,52.971068
998.5248,53.4338,52.977411
998.6772,53.4395,52.983154
998.8296,53.4445,52.988197
998.982,53.4496,52.99334
999.1344,53.4545,52.998283
999.2868,53.4604,53.004226
999.4392,53.4665,53.010369
999.5916,53.4733,53.017212
999.744,53.4801,53.024055
999.8964,53.487,53.030999
1000.0488,53.4924,53.036442
1000.2012,53.4977,53.041785
1000.3536,53.5019,53.046028
1000.506,53.5071,53.051271
1000.6584,53.5116,53.055815
1000.8108,53.5144,53.058658
1000.9632,53.5163,53.060601
1001.1156,53.5187,53.063045
1001.268,53.5227,53.067088
1001.4204,53.5277,53.072131
1001.5728,53.5329,53.077375
1001.7252,53.5384,53.082918
1001.8776,53.5448,53.089362
1002.03,53.5504,53.095005
1002.1824,53.5575,53.102148
1002.3348,53.5656,53.110292
1002.4872,53.5724,53.117136
1002.6396,53.5799,53.124679
1002.792,53.5884,53.133223
1002.9444,53.5979,53.142766
1003.0968,53.6066,53.15151
1003.2492,53.6155,53.160454
1003.4016,53.6239,53.168897
1003.554,53.6335,53.178541
1003.7064,53.6439,53.188985
1003.8588,53.6559,53.201028
1004.0112,53.6693,53.214472
1004.1636,53.6837,53.228916
1004.316,53.6941,53.23936
1004.4684,53.7023,53.247604
1004.6208,53.71,53.255347
1004.7732,53.7156,53.260991
1004.9256,53.7199,53.265335
1005.078,53.7234,53.268879
1005.2304,53.7276,53.273123
1005.3828,53.7314,53.276967
1005.5352,53.7346,53.280211
1005.6876,53.7376,53.283255
1005.84,53.7418,53.287499
1005.9924,53.7456,53.291343
1006.1448,53.7486,53.294387
1006.2972,53.7507,53.296531
1006.4496,53.7527,53.298576
1006.602,53.7541,53.30002
1006.7544,53.7553,53.301264
1006.9068,53.7551,53.301108
1007.0592,53.7546,53.300652
1007.2116,53.7542,53.300297
1007.364,53.7551,53.301241
1007.5164,53.7577,53.303885
1007.6688,53.7613,53.307529
1007.8212,53.7652,53.311474
1007.9736,53.768,53.314318
1008.126,53.7704,53.316763
1008.2784,53.7735,53.319907
1008.4308,53.7779,53.324351
1008.5832,53.7829,53.329396
1008.7356,53.7881,53.33464
1008.888,53.7931,53.339685
1009.0404,53.7981,53.344729
1009.1928,53.8037,53.350374
1009.3452,53.8091,53.355818
1009.4976,53.8146,53.361363
1009.65,53.8187,53.365508
1009.8024,53.8225,53.369352
1009.9548,53.825,53.371897
1010.1072,53.8281,53.375042
1010.2596,53.8316,53.378586
1010.412,53.8356,53.382631
1010.5644,53.8386,53.385676
1010.7168,53.841,53.388121
1010.8692,53.8435,53.390665
1011.0216,53.8458,53.39301
1011.174,53.8466,53.393855
1011.3264,53.8467,53.394
1011.4788,53.8469,53.394245
1011.6312,53.8483,53.39569
1011.7836,53.8502,53.397635
1011.936,53.854,53.40148
1012.0884,53.8589,53.406424
1012.2408,53.8643,53.411869
1012.3932,53.8683,53.415914
1012.5456,53.8726,53.42026
1012.698,53.8758,53.423505
1012.8504,53.8805,53.42825
1013.0028,53.8843,53.432095
1013.1552,53.888,53.43584
1013.3076,53.8913,53.439185
1013.46,53.895,53.44293
1013.6124,53.8996,53.447575
1013.7648,53.9045,53.452521
1013.9172,53.9119,53.459966
1014.0696,53.9204,53.468511
1014.222,53.9301,53.478256
1014.3744,53.9388,53.487002
1014.5268,53.9459,53.494147
1014.6792,53.952,53.500292
1014.8316,53.9563,53.504638
1014.984,53.9601,53.508483
1015.1364,53.9641,53.512529
1015.2888,53.9693,53.517774
1015.4412,53.9753,53.52382
1015.5936,53.9815,53.530065
1015.746,53.9897,53.538311
1015.8984,53.9981,53.546756
1016.0508,54.0081,53.556802
1016.2032,54.0172,53.565947
1016.3556,54.0274,53.576193
1016.508,54.0358,53.584638
1016.6604,54.0446,53.593484
1016.8128,54.0509,53.59983
1016.9652,54.0568,53.605775
1017.1176,54.0634,53.612421
1017.27,54.0713,53.620367
1017.4224,54.0787,53.627813
1017.5748,54.086,53.635158
1017.7272,54.0928,53.642004
1017.8796,54.0993,53.64855
1018.032,54.1041,53.653396
1018.1844,54.1082,53.657542
1018.3368,54.1119,53.661288
1018.4892,54.1151,53.664533
1018.6416,54.1177,53.667179
1018.794,54.1208,53.670325
1018.9464,54.1243,53.673871
1019.0988,54.1285,53.678117
1019.2512,54.1333,53.682963
1019.4036,54.1395,53.689209
1019.556,54.1465,53.696255
1019.7084,54.1537,53.703501
1019.8608,54.1599,53.709748
1020.0132,54.1659,53.715794
1020.1656,54.1715,53.72144
1020.318,54.1756,53.725586
1020.4704,54.1798,53.729832
1020.6228,54.1828,53.732878
1020.7752,54.1854,53.735525
1020.9276,54.1877,53.737871
1021.08,54.1909,53.741117
1021.2324,54.1963,53.746563
1021.3848,54.2019,53.75221
1021.5372,54.2076,53.757956
1021.6896,54.2119,53.762302
1021.842,54.2172,53.767649
1021.9944,54.2223,53.772795
1022.1468,54.2279,53.778442
1022.2992,54.2339,53.784488
1022.4516,54.2414,53.792035
1022.604,54.2476,53.798281
1022.7564,54.2525,53.803228
1022.9088,54.2567,53.807474
1023.0612,54.2611,53.811921
1023.2136,54.2658,53.816667
1023.366,54.2695,53.820414
1023.5184,54.2737,53.824661
1023.6708,54.2774,53.828407
1023.8232,54.281,53.832054
1023.9756,54.2843,53.835401
1024.128,54.2881,53.839247
1024.2804,54.2937,53.844894
1024.4328,54.2998,53.851041
1024.5852,54.3066,53.857888
1024.7376,54.3132,53.864534
1024.89,54.3198,53.871181
1025.0424,54.327,53.878428
1025.1948,54.3328,53.884275
1025.3472,54.3383,53.889822
1025.4996,54.3431,53.894669
1025.652,54.3482,53.899816
1025.8044,54.3526,53.904262
1025.9568,54.3577,53.909409
1026.1092,54.3649,53.916656
1026.2616,54.3722,53.924003
1026.414,54.3787,53.93055
1026.5664,54.3849,53.936798
1026.7188,54.3895,53.941445
1026.8712,54.393,53.944992
