Easting,Northing,RL
769438.973,6855409.345,-1157.334648
749364.9,6833672.202,-1157.228986
744935.52,6855943.671,-1157.204394
740372.664,6872669.886,-1157.166068
720331,6850885.544,-1157.078321
740147.835,6861586.272,-1156.779243
700929.871,6862317.977,-1156.706142
702049.028,6928807.44,-1156.007924
734913.569,6845059.532,-1155.993409
696939.374,6917807.558,-1155.974027
691749.77,6901265.362,-1155.70739
705735.237,6856692.526,-1155.465321
696119.835,6867941.166,-1155.438078
715433.417,6850976.195,-1155.414662
727212.261,6956076.67,-1155.378826
740260.341,6867128.096,-1155.263765
748652.561,6800418.19,-1155.049991
764538.064,6855520.292,-1155.012842
749835.997,6855840.887,-1154.95353
758901.654,6822374.534,-1154.820197
691394.357,6879102.824,-1154.646629
773432.335,6816496.497,-1154.437549
730018.015,6845156.417,-1154.256041
754135.647,6828024.53,-1153.733828
754736.578,6855736.063,-1153.322265
759637.267,6855629.198,-1153.163583
766622.301,6949737.778,-1153.144201
739695.985,6839418.646,-1153.073738
725122.557,6845251.258,-1152.864138
710535.924,6851064.806,-1152.67314
745508.623,6883653.203,-1152.249288
815304.327,6920843.046,-1151.886336
712197.494,6945261.305,-1151.877808
691838.258,6906805.907,-1151.344403
720227.193,6845344.056,-1151.271757
691305.139,6873562.1,-1150.834842
774339.995,6855296.356,-1150.664824
700835.612,6856776.959,-1150.096624
734802.648,6839517.687,-1149.974897
758531.186,6805746.767,-1149.769626
707167.179,6939805.569,-1149.635931
696028.028,6862400.278,-1149.532007
747199.861,6966776.902,-1149.46656
717232.231,6950715.214,-1149.298446
745050.514,6861485.643,-1149.190768
715331.921,6845434.811,-1149.061217
705638.519,6851151.376,-1148.667472
763537.085,6811179.497,-1148.209492
729909.41,6839614.682,-1148.147011
744473.682,6833775.454,-1147.814238
775998.479,6927349.22,-1146.765922
697029.686,6923348.091,-1146.669444
725016.267,6839709.631,-1146.621006
752145.735,6966676.53,-1146.491939
761919.68,6960928.076,-1146.290237
691215.776,6868021.34,-1146.242847
710436.739,6845523.522,-1145.936492
765648.761,6905401.266,-1145.551242
691926.601,6912346.417,-1145.028843
763411.058,6805636.754,-1144.965272
720123.218,6839802.534,-1144.791086
768419.405,6811067.546,-1144.324028
753651.42,6805854.718,-1144.297557
686659.221,6890261.944,-1144.143315
686572.578,6884721.382,-1144.016501
742254.097,6966875.282,-1143.779491
702141.294,6934348,-1143.736371
700741.201,6851235.906,-1143.368486
739582.566,6833876.656,-1143.365906
695936.072,6856859.355,-1143.338998
686745.722,6895802.469,-1142.598816
686485.793,6879180.785,-1142.446479
715230.261,6839893.392,-1142.288794
776124.587,6932891.533,-1142.264876
732258.152,6961525.068,-1141.745168
705541.645,6845610.191,-1141.734998
745165.321,6867027.582,-1141.707501
734691.549,6833975.809,-1141.546267
691126.268,6862480.545,-1141.058783
722271.38,6956167.306,-1140.889295
745394.375,6878111.362,-1140.744233
729800.63,6834072.914,-1140.57515
757091.72,6966574.165,-1140.203831
758778.362,6816831.977,-1140.178741
686398.867,6873640.151,-1139.698071
758654.873,6811289.388,-1139.557559
724909.806,6834167.97,-1139.45161
686832.08,6901342.959,-1139.23958
784008.723,6849521.244,-1138.982399
749953.296,6861382.977,-1138.97168
710337.394,6839982.204,-1138.89859
771438.686,6944086.947,-1138.472592
749246.65,6828129.949,-1138.074246
745279.942,6872569.489,-1137.931478
720019.076,6834260.978,-1137.68579
766743.082,6955279.702,-1137.460535
695843.967,6851318.396,-1136.849034
692014.797,6917886.891,-1136.771501
750536.936,6889092.937,-1136.687231
743775.343,6800522.134,-1136.454547
700646.636,6845694.817,-1136.412549
686311.798,6868099.482,-1136.006506
697119.847,6928888.589,-1135.608658
691036.614,6856939.713,-1135.380128
715128.438,6834351.938,-1135.054784
705444.614,6840068.97,-1134.516019
795857.736,6932426.853,-1134.084468
686918.297,6906883.412,-1133.992743
707261.383,6945346.16,-1133.826924
712293.784,6950801.965,-1133.158831
748771.758,6805960.608,-1132.916787
729691.675,6828531.111,-1132.275609
775872.161,6921806.876,-1132.018655
724803.174,6828626.274,-1131.798071
815448.757,6926386.544,-1131.754404
734580.271,6828433.897,-1131.749683
744357.757,6828233.317,-1131.624803
778317.215,6816380.555,-1131.584591
686224.588,6862558.776,-1131.544816
710237.888,6834440.85,-1131.468237
790791.375,6927003.308,-1130.974624
739468.964,6828334.633,-1130.879744
681661.807,6884797.227,-1130.325778
760607.013,6899966.961,-1130.182724
719914.767,6828719.387,-1130.171189
702233.405,6939888.526,-1129.999669
762037.819,6966469.808,-1129.957785
681577.309,6879256.718,-1129.720268
681746.167,6890337.7,-1129.501297
754014.881,6822482.126,-1129.386397
690946.814,6851398.846,-1129.23892
783337.168,6821805.746,-1128.795121
681492.673,6873716.173,-1127.883566
715026.45,6828810.449,-1127.419941
681830.388,6895878.137,-1127.068109
687004.371,6912423.83,-1126.825039
717330.598,6956255.946,-1126.768626
692102.848,6923427.329,-1126.660459
727314.935,6961617.587,-1126.552509
754856.183,6861278.273,-1126.435265
686137.236,6857018.034,-1126.421981
755569.736,6894530.854,-1125.32837
681407.899,6868175.591,-1125.001643
766863.659,6960821.595,-1124.849817
737308.44,6966971.67,-1124.680783
776250.485,6938433.816,-1124.646142
729582.546,6822989.274,-1124.376025
724696.371,6823084.544,-1124.247639
743892.198,6806064.437,-1124.000689
697209.859,6934429.052,-1123.112851
681914.471,6901418.537,-1122.891512
750070.405,6866925.034,-1122.764253
734468.815,6822891.952,-1122.537192
788635.176,6838315.614,-1122.520321
719810.29,6823177.761,-1122.510038
681322.986,6862634.973,-1121.224849
780929.322,6927235.927,-1121.171441
779241.132,6855181.326,-1120.332024
753772.767,6811397.22,-1120.028543
714924.299,6823268.925,-1119.460159
771561.916,6949629.035,-1119.198793
788498.541,6832772.38,-1118.516944
739355.181,6822792.576,-1118.497198
739012.737,6806166.205,-1118.311294
729473.241,6817447.404,-1117.933045
687090.303,6917964.212,-1117.742076
724589.397,6817542.78,-1117.238142
681998.416,6906958.902,-1116.883018
676668.902,6879330.624,-1116.680225
676751.113,6884871.047,-1116.484105
781057.688,6932778.377,-1116.475241
707355.43,6950886.717,-1116.346344
734357.18,6817349.973,-1116.239747
752259.213,6972217.975,-1115.99089
676586.556,6873790.164,-1115.618442
757207.429,6972115.736,-1115.585134
702325.363,6945429.016,-1115.031683
692190.752,6928967.732,-1114.91526
676833.19,6890411.434,-1114.872431
719705.646,6817636.1,-1114.837341
750420.589,6883551.01,-1114.781548
766984.034,6966363.457,-1114.490379
785860.286,6927120.624,-1114.278766
734245.367,6811807.959,-1113.879858
734133.375,6806265.912,-1113.627427
676504.076,6868249.668,-1113.449167
729363.762,6811905.499,-1113.158974
744241.646,6822691.146,-1113.107497
722371.819,6961708.112,-1113.049036
790658.268,6921460.55,-1112.813679
749128.212,6822587.663,-1112.5645
788771.59,6843858.819,-1112.518137
712389.912,6956342.59,-1112.285461
770694.97,6910833.777,-1112.170498
739127.067,6811708.362,-1112.163717
759759.178,6861171.53,-1112.068788
747311.109,6972318.223,-1112.068754
762155.759,6972011.508,-1111.745128
676915.133,6895951.784,-1111.698654
739241.215,6817250.486,-1111.095257
724482.252,6812000.981,-1110.698175
750187.323,6872467.058,-1110.629209
753893.92,6816939.689,-1110.094893
697299.72,6939969.48,-1109.594174
682082.222,6912499.23,-1108.991993
790924.261,6932546.038,-1108.917169
729254.109,6806363.56,-1108.912714
744008.866,6811606.706,-1107.549935
732362.887,6967066.066,-1107.074532
719600.834,6812094.405,-1106.986772
676996.94,6901492.098,-1106.841969
687176.093,6923504.558,-1106.816252
750304.051,6878009.05,-1106.784316
748890.765,6811502.993,-1104.51418
771684.94,6955171.091,-1104.188993
767104.205,6971905.288,-1104.102493
724374.936,6806459.147,-1103.864512
785990.912,6932663.212,-1103.701895
671760.57,6879402.502,-1103.483783
671680.514,6873862.126,-1103.075254
729144.28,6800821.587,-1103.0718
788361.687,6827229.115,-1102.62727
671840.495,6884942.842,-1102.626464
692278.51,6934508.1,-1101.946536
671600.327,6868321.713,-1101.524629
717428.801,6961796.643,-1101.067643
744125.349,6817148.943,-1100.941745
742363.114,6972416.482,-1100.932309
776376.173,6943976.068,-1100.621432
671920.289,6890483.145,-1100.374511
677078.613,6907032.375,-1100.213678
780800.741,6921693.448,-1099.831329
778184.378,6810837.465,-1099.743666
682165.89,6918039.522,-1099.203672
702417.167,6950969.472,-1098.934234
795451.624,6915798.149,-1098.491032
719495.856,6806552.675,-1098.422769
754975.594,6866820.45,-1098.189351
707449.318,6956427.239,-1097.069932
671999.953,6896023.411,-1096.605219
764662.282,6861062.749,-1096.215589
724267.449,6800917.28,-1095.471025
697389.432,6945509.873,-1095.436064
771807.756,6960713.117,-1095.270876
783202.21,6816262.555,-1095.164734
687261.74,6929044.869,-1094.242302
815159.658,6915299.521,-1093.561658
727417.437,6967158.47,-1092.995884
