Easting,Northing,RL
789310.519,7076760.16,-2084.667585
743228.609,7016744.916,-2084.388589
760365.765,6888882.711,-2084.016398
741264.655,6917003.018,-2083.857805
760806.319,7149429.599,-2083.261749
774210.955,6849753.612,-2082.389674
792501.591,6999056.502,-2082.325518
769464.834,7082735.481,-2082.175686
793149.363,7026767.96,-2082.098101
745028.412,7110936.045,-2081.752645
787028.078,6977002.848,-2081.082526
774725.862,6871924.402,-2079.65405
755569.736,6894530.854,-2079.137952
750981.036,7160704.296,-2078.977881
792371.369,6993514.124,-2078.64179
792631.591,7004598.852,-2078.339
791056.925,6938088.737,-2078.050459
764813.147,7099462.078,-2076.695707
784674.874,6877235.985,-2075.435641
800378.436,6915676.519,-2075.423414
749924.412,7105300.387,-2075.410508
730702.487,7149989.189,-2075.126514
805024.417,6904466.339,-2074.803052
736771.794,6939265.773,-2074.718228
765600.815,7138248.181,-2074.689176
810942.088,6943143.79,-2074.642803
799685.692,6887960.708,-2074.49997
750769.058,6900176.694,-2073.125719
742580.596,6983498.784,-2072.932892
774339.995,6855296.356,-2072.368692
738577.952,7033462.49,-2072.209823
792240.924,6987971.716,-2072.11103
764244.483,7071756.812,-2071.818189
769817.93,6872037.002,-2071.717946
779449.775,7082522.602,-2070.985195
730605.734,7144449.383,-2070.818923
774597.448,6866381.751,-2070.546938
774468.826,6860839.069,-2068.290448
800516.299,6921219.594,-2066.683383
800653.934,6926762.641,-2065.548029
743121.069,7011203.974,-2065.101459
769580.719,7088276.672,-2064.869883
765033.725,6877689.929,-2064.68904
814432.716,6887581.48,-2064.297832
745963.742,6905820.238,-2063.570965
769691.816,6866494.481,-2063.469314
788557.602,7043508.771,-2063.42215
804601.236,6887836.328,-2063.280484
736663.925,6933724.495,-2062.100895
743656.917,7038908.361,-2062.071405
797989.376,7021108.885,-2061.794205
809516.91,6887709.919,-2061.636753
738368.178,7022381.011,-2061.48259
737308.44,6966971.67,-2061.424842
769438.973,6855409.345,-2061.368587
769565.497,6860951.928,-2060.938628
764358.618,7077297.926,-2060.909432
779503.197,6866266.984,-2058.866723
758919.528,7055235.547,-2058.750373
742689.06,6989039.887,-2058.224786
764699.817,7093921.086,-2057.994469
769312.244,6849866.73,-2057.919366
788935.05,7060134.596,-2057.014419
794633.332,6882539.952,-2057.013294
805864.508,6937725.593,-2056.983947
800791.34,6932305.659,-2055.746952
779372.271,6860724.17,-2054.466155
743013.344,7005663.001,-2054.020199
764472.552,7082839.01,-2053.834548
742905.434,7000121.995,-2053.760704
760244.843,6883340.538,-2053.698709
754816.064,7099662.509,-2053.298112
779241.132,6855181.326,-2052.971276
742797.339,6994580.957,-2052.297908
805725.074,6932182.455,-2052.269196
764586.285,7088380.063,-2051.908538
815880.604,6943016.871,-2051.444921
774081.706,6844210.838,-2051.33362
797857.845,7015566.474,-2050.67927
769696.398,7093817.834,-2050.159672
764910.112,6872147.567,-2049.985918
779109.781,6849638.451,-2049.942947
774575.278,7088171.344,-2048.661905
810658.943,6932057.24,-2047.406444
793278.248,7032310.166,-2047.369218
786381.484,6949290.798,-2046.67509
788683.637,7049050.741,-2046.625501
733605.894,7033555.469,-2046.441523
788809.453,7054592.683,-2045.508887
736555.875,6928183.184,-2045.427875
735916.687,7160980.457,-2044.535205
809946.942,6904340.375,-2042.477543
786899.195,6971460.497,-2042.393584
759703.359,7094022.403,-2042.0051
764786.298,6866605.174,-2041.068871
733503.286,7028014.866,-2041.00093
805165.013,6910009.619,-2040.45686
759032.096,7060776.618,-2040.318067
769811.873,7099358.965,-2040.261048
741153.798,6911461.492,-2039.945956
755451.296,6888988.837,-2039.174396
753827.714,7049794.882,-2038.356585
769927.143,7104900.066,-2036.380906
764662.282,6861062.749,-2036.202766
770042.207,7110441.137,-2035.819696
784442.439,7082413.251,-2035.319983
769185.31,6844324.084,-2034.882552
794174.195,7071104.799,-2033.198487
737415.227,6972512.751,-2032.55533
770157.065,7115982.178,-2032.346171
764538.064,6855520.292,-2031.915756
797196.791,6987853.986,-2031.752278
794301.293,7076646.775,-2031.504143
799546.458,6882417.459,-2031.157929
760123.724,6877798.334,-2030.674528
798120.681,7026651.269,-2030.622769
748740.174,7044352.489,-2027.59666
738263.019,7016840.223,-2026.70739
797726.087,7010024.033,-2026.676804
795992.656,6937969.697,-2025.948227
791979.367,6976886.814,-2025.80585
740128.074,7116569.49,-2025.440222
797329.455,6993396.541,-2024.831943
750653.092,6894634.831,-2024.553462
736447.645,6922641.84,-2024.121817
778978.217,6844095.545,-2023.471257
764413.646,6849977.804,-2022.276578
759144.466,7066317.659,-2021.508915
797063.902,6982311.402,-2021.142151
737521.834,6978053.799,-2021.081916
765712.531,7143788.933,-2021
802958.633,7020990.074,-2020.761708
794496.165,6876996.816,-2018.577958
735322.985,7127740.786,-2018.315402
770271.719,7121523.19,-2018.179299
793406.911,7037852.342,-2018.027374
756002.723,7160608.436,-2018.00498
797461.892,6998939.067,-2016.921199
805585.408,6926639.289,-2016.700854
760002.406,6872256.098,-2016.002851
800928.517,6937848.649,-2015.815424
738682.567,7039003.181,-2013.908028
759591.975,7088481.516,-2013.744237
797594.103,7004481.564,-2012.920893
745850.243,6900278.528,-2011.984768
805305.377,6915552.871,-2011.72707
760915.525,7154970.151,-2010.730003
737628.26,6983594.814,-2010.367288
774693.106,7093712.646,-2010.101786
784142.386,6855064.253,-2010.085611
730799.065,7155528.964,-2009.795936
779569.965,7088064.077,-2008.943066
746061.985,7166338.341,-2008.359103
786770.095,6965918.117,-2008.31843
755332.662,6883446.789,-2008.269158
804459.712,6882292.934,-2007.997778
759880.891,6866713.83,-2006.148655
759256.639,7071858.67,-2005.095079
814869.6,6904212.388,-2003.792657
773952.249,6838668.032,-2003.757763
759480.394,7082940.598,-2002.217486
764289.026,6844435.284,-2001.296681
802017.679,6982191.537,-1999.864707
737734.506,6989135.797,-1999.688991
759759.178,6861171.53,-1999.622731
738157.678,7011299.403,-1999.272689
759368.615,7077399.649,-1999.136043
753938.304,7055335.854,-1999.073948
805445.509,6921096.094,-1998.65203
730508.806,7138909.544,-1998.520193
789315.049,6866031.337,-1996.803954
741038.44,7166430.266,-1996.367791
769058.171,6838781.406,-1996.108028
815592.946,6931930.014,-1995.661399
786511.239,6954833.267,-1993.651207
736339.235,6917100.463,-1993.422104
806971.591,6982069.683,-1992.820749
733400.5,7022474.229,-1992.745695
759637.267,6855629.198,-1992.451064
770386.166,7127064.172,-1991.770275
809373.095,6882166.378,-1991.733875
791189.368,6943631.407,-1991.461058
741042.757,6905919.933,-1991.20006
754707.022,7094121.785,-1990
784409.063,6866150.18,-1990
784409.063,6866150.18,-1990
754707.022,7094121.785,-1989.795025
737840.571,6994676.747,-1986.943762
786640.776,6960375.707,-1986.60065
738052.157,7005758.55,-1986.530677
755213.833,6877904.708,-1986.435519
743763.531,7044449.143,-1985.738863
737946.454,7000217.665,-1985.522582
784008.723,6849521.244,-1985
802152.791,6987734.27,-1984.909447
806003.71,6943268.703,-1984.085569
750536.936,6889092.937,-1983.551957
751085.65,7166244.517,-1983.331841
796930.786,6976768.79,-1982.523212
778846.441,6838552.609,-1982.117266
802824.902,7015447.51,-1981.727609
