Easting,Northing,RL
571032.907,7312380.067,-804.2644995
625419.36,7156945.22,-801.5323127
640937.596,7201097.052,-780.5129998
631871.852,7306405.801,-777.3538739
637158.828,7328505.035,-776.5888998
625471.714,7162482.985,-774.6065553
636565.306,7267597.78,-768.4428089
637424.445,7356188.777,-762.1573526
637371.531,7350652.097,-761.4258339
625523.972,7168020.714,-760.8986093
637212.16,7334041.852,-759.7995254
575957.031,7284672.05,-758.6612382
637318.511,7345115.383,-757.6159111
635791.755,7190073.349,-755.8022933
637477.256,7361725.424,-755.6416501
637265.388,7339578.635,-755.3532257
620402.116,7156991.746,-746.6695955
625576.135,7173558.407,-744.8661634
576077.02,7306817.397,-744.361349
640995.38,7206634.744,-742.2849562
637529.961,7367262.036,-738.972275
566010.57,7323476.896,-738.9352771
630707.918,7184585.598,-737.1164137
641453.795,7250935.016,-730.9916147
571060.715,7317916.237,-724.55425
642950.019,7400432.13,-716.7057889
637582.563,7372798.614,-712.012913
620452.374,7162529.446,-711.0972413
631923.608,7311942.681,-708.1043484
635847.681,7195611.038,-706.5545406
625628.202,7179096.064,-705.4903391
641053.058,7212172.401,-705.0167854
575926.89,7279135.623,-701.8137476
626649.44,7289841.717,-699.5817876
631559.209,7273183.795,-698.5277247
641396.869,7245397.604,-693.791661
615384.928,7157036.372,-691.9412621
642896.01,7394895.64,-685.6686517
642841.893,7389359.117,-682.1543516
620502.54,7168067.11,-681.1175143
566036.291,7329012.957,-680.6121512
626699.494,7295378.63,-679.9917401
626599.29,7284304.77,-679.8039522
637635.059,7378335.159,-677.6882646
641339.836,7239860.158,-676.8663752
576106.873,7312353.645,-674.8015557
641110.628,7217710.023,-673.8353988
630761.871,7190123.251,-670.2425865
632384.902,7361773.049,-669.2249191
641282.695,7234322.677,-664.2915717
632334.049,7356236.479,-663.5346304
632435.654,7367309.586,-660.6526896
571088.469,7323452.372,-659.4901852
635903.504,7201148.691,-657.4092744
641168.091,7223247.609,-656.3021804
641225.447,7228785.16,-655.2332311
637844,7400481,-652.0799496
620552.615,7173604.737,-649.1834225
575896.69,7273599.16,-648.6119263
632283.095,7350699.874,-648.4758849
615433.091,7162574.009,-648.4646987
631975.265,7317479.526,-647.1903333
625680.174,7184633.685,-647.1220719
637687.452,7383871.67,-640.4332974
632486.306,7372846.088,-637.7720547
566061.962,7334548.982,-633.9250313
626749.451,7300915.507,-632.2409467
632232.041,7345163.235,-629.0745874
581053.133,7290180.022,-620.6750542
581085.162,7295716.42,-620.5662064
637791.922,7394944.59,-615.9696935
626549.044,7278767.787,-615.363237
576136.668,7317889.856,-613.2453515
630815.724,7195660.869,-610.6374945
632180.887,7339626.562,-609.4442773
620602.599,7179142.329,-608.1375249
637739.739,7389408.147,-607.8326623
632536.857,7378382.557,-607.4796158
571116.169,7328988.471,-607.2819894
615481.166,7168111.611,-607.2554913
632026.821,7323016.337,-606.080029
635959.223,7206686.309,-605.4937854
632738.054,7400528.092,-604.1908375
581021.044,7284643.588,-603.0069956
581117.128,7301252.783,-599.0968267
566087.583,7340084.971,-597.7735409
627341.415,7367355.34,-595.0402768
627292.616,7361818.876,-594.7965841
632129.632,7334089.855,-594.1955086
610413.864,7162616.676,-591.5658939
632078.276,7328553.113,-590.1305664
625732.05,7190171.269,-585.7084513
632587.307,7383918.991,-579.360785
580988.892,7279107.118,-575.3218784
627243.721,7356282.379,-573.722042
632687.906,7394991.759,-573.6821182
627390.118,7372891.769,-572.1248931
636510.725,7262060.549,-571.4459362
566113.154,7345620.925,-571.3584831
626799.312,7306452.35,-567.2108839
571143.815,7334524.534,-566.4099241
615529.154,7173649.176,-565.6420017
632637.657,7389455.392,-564.2511202
581149.034,7306789.109,-563.4489767
627632.177,7400573.406,-563.1877962
576166.405,7323426.031,-561.9536746
620652.49,7184679.884,-558.6970519
566138.674,7351156.843,-554.0923306
630869.478,7201198.451,-552.4427753
636014.839,7212223.891,-550.5300514
566164.144,7356692.725,-545.2945515
566214.934,7367764.384,-543.6985318
566189.564,7362228.572,-543.3649974
580956.679,7273570.612,-543.2934455
627194.728,7350745.847,-542.7503483
622247.242,7367399.299,-542.2621253
627438.723,7378428.165,-542.2401919
610459.848,7168154.217,-542.0701629
571308.556,7367740.167,-538.9443079
571171.408,7340060.562,-535.8096891
627583.959,7395037.147,-531.9957192
631506.751,7267646.672,-530.3252246
622200.397,7361862.905,-530.1372853
625783.831,7195708.819,-526.1184804
581180.877,7312325.399,-523.8215555
615577.053,7179186.704,-522.342663
627487.232,7383964.526,-521.2689215
576196.084,7328962.171,-520.6328318
627535.644,7389500.853,-516.9879301
571198.945,7345596.554,-514.956759
571281.235,7362204.317,-514.8234426
580924.404,7268034.07,-510.4594196
626498.702,7273230.77,-509.6964675
627145.639,7345209.28,-507.5357055
621582.963,7289886.645,-507.4417849
620702.29,7190217.403,-506.2155674
622293.995,7372935.658,-506.1681069
571226.429,7351132.51,-503.9411826
571253.859,7356668.431,-503.4888322
576402.215,7367714.156,-499.7606644
617153.133,7367441.463,-497.8598325
636070.352,7217761.439,-496.2453713
621534.82,7284349.765,-496.0194105
626849.077,7311989.158,-494.8112017
610505.748,7173691.722,-492.7845077
630923.132,7206735.997,-491.0112131
622153.458,7356326.478,-488.8902277
576225.705,7334498.275,-488.5067952
621631.013,7295423.489,-487.7056387
622480.078,7395080.753,-487.2905096
581212.659,7317861.654,-486.1782882
615624.865,7184724.197,-478.664128
622340.656,7378471.983,-470.2879331
627096.453,7339672.68,-470.0500244
625835.516,7201246.332,-466.5046362
576372.942,7362178.264,-465.2325967
576255.268,7340034.344,-464.9207738
622433.697,7389544.531,-463.391775
636125.761,7223298.95,-457.8682368
622387.223,7384008.274,-456.3537197
620751.998,7195754.887,-453.3583514
581244.379,7323397.874,-453.186033
617108.24,7361905.136,-451.5448975
621486.585,7278812.851,-450.3549025
586085.096,7284613.29,-449.7548637
576284.774,7345570.377,-449.674819
586050.935,7279076.774,-449.2726517
576343.61,7356642.337,-447.5944615
610551.564,7179229.191,-446.6340362
636181.066,7228836.427,-444.3041089
622106.426,7350790.015,-444.1599416
576314.221,7351106.375,-443.3491782
621678.971,7300960.298,-443.0698415
581558.179,7378758.116,-442.2052688
581527.078,7373222.251,-441.1482792
586016.708,7273540.222,-437.6699588
586119.193,7290149.77,-436.2291311
615672.589,7190261.653,-435.9796057
636236.269,7234373.868,-432.988061
627047.171,7334136.044,-432.6340961
605482.395,7173732.377,-431.6547112
626898.745,7317525.932,-429.5920263
581276.037,7328934.057,-425.9090126
630976.687,7212273.508,-423.156226
585982.416,7268003.634,-419.4043203
581495.914,7367686.35,-415.8825709
586153.223,7295686.214,-412.7942959
617197.937,7372977.754,-410.9985297
610597.296,7184766.623,-408.3387814
636291.367,7239911.274,-407.8192805
617331.814,7389586.424,-404.6052909
581307.633,7334470.205,-404.5265548
625887.105,7206783.809,-403.6034214
626997.792,7328599.375,-402.108049
620801.615,7201292.334,-399.416755
585948.058,7262467.011,-398.6202163
622059.302,7345253.519,-397.653407
617063.258,7356368.775,-396.7527511
626948.317,7323062.671,-395.1516742
615720.225,7195799.073,-393.7099072
586187.188,7301222.622,-392.9190539
636456.041,7256523.282,-392.1862391
581464.689,7362150.414,-391.3567013
581339.168,7340006.318,-388.7917309
586221.088,7306758.995,-381.2419008
617287.277,7384050.235,-380.2263019
621726.836,7306497.073,-379.5984998
605526.128,7179269.788,-379.4391276
581370.641,7345542.395,-378.5528537
581433.401,7356614.443,-377.7572949
610642.944,7190304.019,-377.2158624
617242.652,7378514.012,-376.6011066
581402.052,7351078.437,-374.3286963
621438.257,7273275.902,-373.0068305
626448.263,7267693.717,-371.6270641
586254.922,7312295.332,-370.101287
636346.362,7245448.645,-362.286797
586688.793,7384264.489,-358.2861713
586288.691,7317831.633,-356.6184462
616470.411,7284392.924,-355.9233177
616516.547,7289929.738,-355.0652809
617018.187,7350832.38,-351.1751428
615767.773,7201336.457,-350.2274976
610688.507,7195841.379,-348.2380867
605569.78,7184807.163,-347.803452
622012.085,7339716.987,-346.7536744
631030.142,7217810.983,-346.5665567
586655.813,7378728.611,-345.89976
590636.497,7207065.969,-344.2559864
591076.78,7273507.99,-343.2271479
620851.139,7206829.745,-342.6703843
586322.394,7323367.899,-342.6346784
591113.021,7279044.59,-339.4327928
591040.47,7267971.354,-335.650726
625938.599,7212321.251,-334.9558208
590599.359,7201528.898,-333.1787116
605613.352,7190344.501,-332.1692996
616562.594,7295466.516,-331.0617694
586622.767,7373192.698,-330.8625384
616424.187,7278856.075,-330.7393182
586356.031,7328904.129,-330.3082436
631454.194,7262109.514,-326.7264277
636401.254,7250985.981,-323.1781963
591004.091,7262434.682,-322.3081378
586389.603,7334440.324,-320.5489536
595711.276,7212568.372,-319.6598014
591149.193,7284581.155,-318.4694874
605656.844,7195881.803,-318.2012565
610733.987,7201378.702,-317.9260552
595672.146,7207031.288,-317.284925
586589.655,7367656.75,-314.599748
595632.943,7201494.166,-313.2636372
586423.109,7339976.483,-313.1140321
595750.333,7218105.421,-312.0340343
595593.668,7195957.008,-309.2459596
590967.642,7256897.973,-307.9874514
586456.55,7345512.607,-307.3244699
600583.812,7190383.099,-306.5313293
600625.231,7195920.346,-305.2819402
615815.233,7206873.805,-304.2633015
616973.027,7345295.95,-304.2034515
586556.477,7362120.767,-303.9695598
586489.925,7351048.695,-302.9329725
612016.144,7361945.569,-302.9025237
621774.609,7312033.812,-302.3196835
605700.255,7201419.068,-301.8538498
600666.575,7201457.556,-301.1513472
586523.234,7356584.749,-300.9470263
612187.393,7384090.41,-299.0950688
590821.157,7234750.779,-298.9687494
590931.124,7251361.229,-296.4196294
600707.842,7206994.73,-294.2452286
591788.412,7384233.245,-291.2945286
590857.882,7240287.632,-290.8374931
611973.119,7356409.273,-290.7209388
590894.538,7245824.449,-290.1971941
595789.318,7223642.433,-289.7511647
621964.775,7334180.422,-289.6901587
616608.552,7301003.26,-288.7190619
610779.382,7206915.989,-284.8700939
600749.032,7212531.868,-283.3511629
612059.084,7367481.831,-282.8953838
620900.572,7212367.121,-282.6224449
605743.586,7206956.298,-282.2225186
616377.874,7273319.19,-281.348749
631083.498,7223348.423,-280.0989349
591185.295,7290117.684,-276.504912
631136.753,7228885.828,-275.6345988
621389.838,7267738.917,-272.9372882
596136.898,7273473.915,-269.7714061
611930.008,7350872.941,-266.9836877
596098.57,7267937.228,-266.351718
600790.146,7218068.969,-265.8663631
595828.229,7229179.409,-265.5296965
625989.996,7217858.657,-261.465762
596175.153,7279010.567,-259.156426
605786.837,7212493.491,-258.86106
611406.061,7284434.244,-257.9808156
612144.708,7378554.251,-257.7023776
615862.604,7212411.117,-255.9667284
631189.91,7234423.197,-255.6813941
596060.168,7262400.505,-255.4808115
591753.491,7378697.317,-254.2630128
611361.847,7278897.458,-253.034898
616927.779,7339759.486,-250.055639
610824.694,7212453.24,-249.0322443
595867.068,7234716.349,-246.2833016
591507.095,7339944.839,-245.014288
591542.503,7345481.013,-243.9937507
591471.617,7334408.63,-243.5561417
596021.694,7256863.746,-243.0027243
611450.189,7289970.996,-242.5920645
612101.939,7373018.058,-242.5063318
600831.183,7223606.034,-241.8828529
591436.07,7328872.386,-241.6275581
591400.453,7323336.107,-240.2564702
591577.842,7351017.151,-238.6491389
591364.767,7317799.792,-238.3233653
596888.079,7384200.216,-238.1257504
607087.567,7384128.798,-235.4772728
595905.834,7240253.252,-234.2196867
595983.147,7251326.95,-233.5100827
611886.813,7345336.575,-232.5954571
591329.011,7312263.441,-232.1133375
605830.007,7218030.648,-231.7307094
616654.422,7306539.968,-231.2472839
595944.527,7245790.119,-230.0641026
591613.111,7356553.254,-228.5804602
621917.372,7328643.821,-228.270413
611317.549,7273360.636,-228.1717736
596213.335,7284547.183,-227.8567424
591718.501,7373161.354,-224.7166715
601197.063,7273437.998,-224.0897155
620949.913,7217904.461,-222.6162754
591221.328,7295654.176,-221.3641489
621822.289,7317570.516,-221.0840033
626397.728,7262156.63,-218.3610111
591293.186,7306727.055,-217.2836346
601237.333,7278974.704,-216.9112671
591648.311,7362089.322,-216.8872418
601156.717,7267901.257,-216.8335
600872.143,7229143.063,-216.4709483
616331.473,7267782.27,-215.3102114
606299.563,7278937.001,-215.0985598
601987.796,7384165.4,-214.3266439
631242.966,7239960.53,-212.5384915
591683.441,7367625.356,-212.204245
611494.233,7295507.712,-212.0461051
610869.92,7217990.456,-211.6715091
606257.28,7273400.238,-209.690051
615909.888,7217948.393,-207.7671295
606841.887,7350911.699,-204.9080685
626041.299,7223396.028,-202.3101125
605873.097,7223567.768,-202.2497092
601116.294,7262364.48,-202.1647541
606341.766,7284473.728,-201.5936007
606883.037,7356447.969,-199.9738992
591257.292,7301190.634,-199.557665
596628.504,7345447.613,-197.7941878
600913.027,7234680.056,-194.7569799
596665.806,7350983.804,-193.3116474
596591.128,7339911.387,-192.0902283
606214.915,7267863.44,-190.4379224
601277.525,7284511.374,-189.4817024
611273.166,7267823.778,-189.2179946
606800.656,7345375.394,-188.9144001
611843.533,7339800.175,-186.9240454
601075.794,7256827.667,-186.8361584
616882.441,7334222.987,-185.284253
621869.877,7323107.186,-183.4968177
596553.678,7334375.125,-180.3595991
600953.834,7240217.013,-179.8545205
601753.821,7350948.653,-179.3296021
601714.554,7345412.406,-177.4997478
601035.218,7251290.818,-176.1940424
626092.505,7228933.363,-176.071889
596703.036,7356519.96,-175.3312918
596851.218,7378664.234,-175.3306375
610915.063,7223527.635,-175.0959148
611538.193,7301044.392,-173.5895046
600994.564,7245753.933,-173.4916145
605916.106,7229104.853,-173.464219
620999.162,7223441.765,-171.6230197
596251.443,7290083.763,-170.0382216
606383.888,7290010.419,-169.5880414
621341.326,7262201.897,-167.1564917
596516.155,7328838.829,-166.7639828
606172.47,7262326.607,-165.0562549
615957.084,7223485.634,-163.7470622
606924.105,7361984.204,-161.8756094
601675.21,7339876.125,-161.316152
601793.01,7356484.864,-160.0073022
616700.203,7312076.642,-159.0904054
606759.344,7339839.054,-158.2351286
596478.559,7323302.497,-154.3833784
607046.823,7378592.701,-153.6701087
605959.035,7234641.902,-148.7290051
626143.615,7234470.663,-147.874655
611228.699,7262286.885,-145.7790376
616284.983,7262245.315,-145.6282193
596740.191,7362056.081,-144.6403139
596440.89,7317766.13,-143.1655881
610960.121,7229064.778,-141.6328418
606129.944,7256789.737,-141.6311834
631295.923,7245497.829,-141.4417551
601317.64,7290048.008,-139.8128778
631401.537,7256572.32,-138.0021764
601635.788,7334339.809,-136.7940839
621048.318,7228979.033,-133.7718105
606001.883,7240178.914,-131.0058948
611800.167,7334263.739,-130.5126745
611582.067,7306581.038,-130.2787303
606425.929,7295547.075,-128.7330174
596403.147,7312229.728,-128.4078241
601948.994,7378629.362,-128.1580887
606087.338,7251252.832,-126.5233085
616004.191,7229022.838,-126.1228393
596814.282,7373128.218,-124.5336227
606044.651,7245715.891,-122.9600351
606717.951,7334302.68,-117.9665717
596777.274,7367592.167,-116.1997589
611005.095,7234601.885,-113.0579747
601832.122,7362021.041,-111.9184386
601596.29,7328803.457,-110.5821814
611184.147,7256749.957,-108.6118472
616837.015,7328686.453,-107.7030714
626194.63,7240007.927,-106.2913993
596365.331,7306693.29,-101.807728
621097.383,7234516.266,-100.4256415
606467.889,7301083.696,-95.43176536
616051.211,7234560.007,-93.84855236
611049.985,7240138.957,-91.62023997
626347.098,7256619.507,-90.32335779
601556.714,7323267.07,-89.73974072
616238.406,7256708.325,-88.2947464
611139.511,7251212.992,-86.05181034
596289.479,7295620.307,-81.91982641
611625.857,7312117.648,-81.41343464
621292.722,7256664.841,-81.15059025
611094.79,7245675.992,-81.12131024
601357.679,7295584.607,-78.75761178
601517.061,7317730.648,-77.7057845
606676.476,7328766.27,-76.1119397
606509.769,7306620.281,-73.73725074
606965.093,7367520.404,-72.87563487
616745.896,7317613.28,-71.90556849
601477.331,7312194.191,-70.18003784
611756.717,7328727.269,-68.29542199
616098.142,7240097.14,-67.13446444
621146.356,7240053.463,-66.5864704
631348.78,7251035.092,-64.07345553
601437.524,7306657.698,-59.53342549
626245.549,7245545.155,-57.62998582
616191.739,7251171.299,-55.99308094
606551.567,7312156.831,-55.38149564
596327.442,7301156.816,-54.49832149
607005.999,7373056.57,-53.37957285
616144.985,7245634.237,-51.34204738
601397.64,7301121.17,-49.97274633
606634.921,7323229.826,-46.6595008
606593.285,7317693.346,-41.82185413
621195.237,7245590.625,-39.31837133
601871.157,7367557.183,-39.24450061
621244.025,7251127.751,-37.82347736
601910.114,7373093.29,-37.3103219
626296.371,7251082.349,-35.44274537
611669.562,7317654.224,-33.88818188
611713.182,7323190.764,-22.38348828
616791.5,7323149.884,-19.74364898
