Easting,Northing,RL
706693.794,6912102.093,-1347.272177
735685.001,6883851.503,-1346.539865
720950.316,6884133.747,-1346.507684
712101.043,6939720.611,-1346.230719
706598.645,6906561.294,-1346.211
706788.786,6917642.858,-1346.084344
717232.231,6950715.214,-1345.977215
759392.852,6844544.438,-1345.655701
776751.974,6960602.644,-1345.525009
711225.728,6889852.813,-1343.16884
706503.339,6901020.46,-1343.04719
727314.935,6961617.587,-1342.967019
706883.62,6923183.588,-1342.662089
759270.349,6839002.01,-1342.517418
765648.761,6905401.266,-1341.49268
745622.683,6889195.01,-1341.087917
716038.946,6884223.774,-1340.322444
752598.495,6988842.119,-1339.315294
791979.367,6976886.814,-1338.975817
757668.306,6994281.707,-1338.956764
786899.195,6971460.497,-1338.317521
706407.876,6895479.591,-1338.068955
706978.297,6928724.283,-1337.151674
776124.587,6932891.533,-1336.29748
740596.761,6883753.367,-1335.701578
712197.494,6945261.305,-1335.587382
759515.158,6850086.834,-1333.87063
747533.039,6983400.769,-1333.684378
781823.395,6966032.443,-1333.343695
725756.693,6878500.304,-1332.889691
730665.964,6878406.114,-1332.443432
800653.934,6926762.641,-1332.177057
711127.667,6884311.774,-1332.081531
776250.485,6938433.816,-1331.923133
775998.479,6927349.22,-1331.611444
706312.255,6889938.686,-1331.412568
732362.887,6967066.066,-1331.167341
720847.517,6878592.465,-1330.92563
717330.598,6956255.946,-1330.178735
707072.817,6934264.944,-1329.77739
763913.959,6827807.534,-1329.639081
762742.464,6999719.541,-1328.394229
735575.334,6878309.893,-1328.241588
776626.917,6955060.482,-1327.179113
759147.648,6833459.55,-1326.967715
715938.435,6878682.597,-1326.706824
701678.43,6906644.848,-1326.202053
701771.31,6912185.549,-1325.548819
722371.819,6961708.112,-1325.411402
784008.723,6849521.244,-1325.278348
701585.397,6901104.113,-1324.90179
776376.173,6943976.068,-1324.729934
742471.947,6977957.649,-1324.11718
754496.787,6844651.547,-1323.806776
712293.784,6950801.965,-1323.237358
774339.995,6855296.356,-1323.229461
701864.037,6917726.214,-1322.854598
769438.973,6855409.345,-1322.847233
706216.478,6884397.747,-1321.910748
701492.21,6895563.342,-1321.818013
760607.013,6899966.961,-1321.67079
776501.65,6949518.291,-1321.243794
707167.179,6939805.569,-1320.776637
711029.444,6878770.699,-1320.222808
800516.299,6921219.594,-1319.093907
777744.836,7004938.848,-1318.791794
754616.78,6850193.821,-1318.44603
768675.525,6822153.185,-1318.20151
701956.609,6923266.844,-1318.161076
740484.804,6878211.643,-1318.088349
737415.227,6972512.751,-1317.981454
754376.601,6839109.24,-1317.959821
805725.074,6932182.455,-1316.87605
701398.87,6890022.536,-1316.872658
725651.432,6872958.882,-1316.576113
730558.411,6872864.582,-1316.472123
720744.549,6873051.15,-1316.155188
745508.623,6883653.203,-1315.718415
772782.838,7005048.227,-1314.912502
764538.064,6855520.292,-1314.881939
735465.488,6872768.25,-1314.116293
715837.759,6873141.386,-1313.56072
775872.161,6921806.876,-1311.845462
752711.205,6994383.437,-1311.696677
702049.028,6928807.44,-1311.63731
706120.543,6878856.773,-1311.556636
727417.437,6967158.47,-1311.039896
717428.801,6961796.643,-1310.782936
707261.383,6945346.16,-1310.327441
747643.722,6988941.994,-1310.24301
750536.936,6889092.937,-1310.037105
701305.376,6884481.695,-1309.457866
712389.912,6956342.59,-1309.240898
782706.96,7004827.493,-1308.818244
710931.061,6873229.59,-1308.476598
755569.736,6894530.854,-1308.325529
759637.267,6855629.198,-1307.900272
749600.828,6844756.61,-1307.183665
749718.507,6850298.765,-1307.148017
740372.664,6872669.886,-1306.637434
696667.541,6901185.746,-1305.947239
696758.302,6906726.386,-1305.691607
696576.63,6895645.072,-1304.306923
735355.462,6867226.573,-1304.301524
757783.035,6999823.121,-1303.976723
730450.683,6867323.017,-1303.902492
702141.294,6934348,-1303.548629
696848.913,6912266.99,-1303.493771
720641.414,6867509.8,-1303.446169
754736.578,6855736.063,-1303.20215
759024.75,6827917.058,-1302.957744
788635.176,6838315.614,-1302.848873
779241.132,6855181.326,-1302.669301
725546.001,6867417.425,-1302.360783
767820.962,7005155.628,-1302.040347
763788.535,6822264.887,-1301.990837
770694.97,6910833.777,-1301.967207
810658.943,6932057.24,-1301.718926
715736.92,6867600.14,-1301.667971
754256.221,6833566.901,-1301.520561
788771.59,6843858.819,-1301.332654
706024.452,6873315.764,-1301.112994
742580.596,6983498.784,-1301.103323
701211.73,6878940.818,-1300.828599
696485.57,6890104.362,-1300.734146
740260.341,6867128.096,-1300.411809
749835.997,6855840.887,-1300.201412
745394.375,6878111.362,-1299.775485
797196.791,6987853.986,-1299.6279
696939.374,6917807.558,-1299.33586
744820.34,6850401.667,-1298.9869
749482.959,6839214.423,-1298.842845
781057.688,6932778.377,-1298.771852
707355.43,6950886.717,-1298.458944
735245.257,6861684.863,-1298.184353
744935.52,6855943.671,-1298.037268
740147.835,6861586.272,-1297.658867
710832.517,6867688.447,-1297.378365
797063.902,6982311.402,-1297.070612
730342.779,6861781.418,-1296.656362
792501.591,6999056.502,-1296.019695
740035.146,6856044.415,-1295.977007
722472.088,6967248.884,-1295.639406
696394.361,6884563.616,-1295.272478
744704.973,6844859.629,-1295.22097
725440.397,6861875.935,-1294.867174
745050.514,6861485.643,-1294.627287
702233.405,6939888.526,-1294.189817
720538.11,6861968.415,-1293.700134
735134.873,6856143.12,-1293.568725
697029.686,6923348.091,-1293.299312
712485.878,6961883.181,-1293.218623
800791.34,6932305.659,-1293.17156
781696.313,6960490.174,-1293.047124
739922.275,6850502.526,-1292.97552
780929.322,6927235.927,-1292.866789
805305.377,6915552.871,-1292.666391
745279.942,6872569.489,-1292.473381
701117.93,6873399.907,-1291.750946
745165.321,6867027.582,-1291.713823
715635.916,6862058.86,-1291.330494
705928.204,6867774.72,-1290.895536
730234.699,6856239.785,-1290.798117
781185.841,6938320.796,-1290.584688
732467.445,6972607.03,-1289.66268
795722.59,6926883.981,-1289.367424
749953.296,6861382.977,-1289.141653
696303.002,6879022.835,-1288.426598
735024.311,6850601.343,-1288.265515
725334.622,6856334.41,-1288.059586
810232.451,6915427.205,-1287.98159
710733.813,6862147.268,-1287.104008
739809.221,6844960.602,-1286.870132
691749.77,6901265.362,-1286.640621
768547.567,6816610.381,-1286.499495
691661.135,6895724.781,-1286.335576
697119.847,6928888.589,-1285.59675
744589.421,6839317.558,-1285.463058
720434.639,6856426.997,-1285.368202
691838.258,6906805.907,-1285.003996
707449.318,6956427.239,-1284.845226
747754.217,6994483.187,-1284.312371
730126.445,6850698.118,-1284.277927
691572.355,6890184.164,-1284.145887
762859.206,7005261.054,-1283.823308
702325.363,6945429.016,-1283.774506
750420.589,6883551.01,-1283.602152
737521.834,6978053.799,-1283.273081
701023.977,6867858.96,-1282.520721
788907.785,6849401.993,-1282.486735
717526.838,6967337.307,-1282.17107
715534.748,6856517.545,-1282.025383
749364.9,6833672.202,-1281.915193
754856.183,6861278.273,-1281.533833
691926.601,6912346.417,-1281.39358
705831.799,6862233.64,-1281.028738
734913.569,6845059.532,-1280.919692
696211.493,6873482.019,-1280.747223
787669.211,7004714.161,-1280.669458
725228.675,6850792.851,-1280.667406
742689.06,6989039.887,-1280.606579
691483.429,6884643.512,-1280.22489
752823.722,6999924.723,-1278.81807
763662.91,6816722.208,-1277.923265
750070.405,6866925.034,-1277.766074
710634.949,6856606.054,-1277.451482
720331,6850885.544,-1277.072408
739695.985,6839418.646,-1276.729172
791848.255,6971344.319,-1276.587723
697209.859,6934429.052,-1276.575757
781313.78,6943863.186,-1276.549611
754135.647,6828024.53,-1276.3628
730018.015,6845156.417,-1276.315941
758901.654,6822374.534,-1276.263776
786770.095,6965918.117,-1275.826489
692014.797,6917886.891,-1275.819902
727519.766,6972699.321,-1275.753051
815304.327,6920843.046,-1274.975962
691394.357,6879102.824,-1274.888088
700929.871,6862317.977,-1273.272557
715433.417,6850976.195,-1273.005679
797329.455,6993396.541,-1272.638264
696119.835,6867941.166,-1272.567104
759759.178,6861171.53,-1272.353991
702417.167,6950969.472,-1272.293567
725122.557,6845251.258,-1272.283804
785990.912,6932663.212,-1271.864867
784142.386,6855064.253,-1271.738334
815448.757,6926386.544,-1271.574555
698454.234,7011991.862,-1271.496833
705735.237,6856692.526,-1271.441601
750304.051,6878009.05,-1271.089387
734802.648,6839517.687,-1270.958841
795587.22,6921341.08,-1270.825224
750187.323,6872467.058,-1270.342843
775745.633,6916264.501,-1270.28723
781569.016,6954947.874,-1270.127108
785860.286,6927120.624,-1270.075805
744473.682,6833775.454,-1269.492012
795857.736,6932426.853,-1269.163634
691305.139,6873562.1,-1268.501618
692102.848,6923427.329,-1268.382969
686745.722,6895802.469,-1268.279758
720227.193,6845344.056,-1268.255066
790791.375,6927003.308,-1268.228
707543.049,6961967.727,-1268.08432
737628.26,6983594.814,-1268.080204
710535.924,6851064.806,-1268.040139
686832.08,6901342.959,-1267.359733
686659.221,6890261.944,-1267.33722
697299.72,6939969.48,-1266.665868
729909.41,6839614.682,-1266.6559
781441.505,6949405.545,-1266.449201
712581.683,6967423.739,-1266.161046
780800.741,6921693.448,-1266.030497
796930.786,6976768.79,-1265.437245
686572.578,6884721.382,-1264.703325
686918.297,6906883.412,-1264.475832
725016.267,6839709.631,-1262.794667
722572.188,6972789.623,-1262.687985
757897.569,7005364.504,-1262.683391
739582.566,6833876.656,-1262.607814
764662.282,6861062.749,-1262.101486
755451.296,6888988.837,-1261.581551
763537.085,6811179.497,-1261.511188
790924.261,6932546.038,-1261.027265
686485.793,6879180.785,-1260.623116
758531.186,6805746.767,-1259.784415
687004.371,6912423.83,-1259.577199
702508.817,6956509.893,-1259.36686
692190.752,6928967.732,-1259.325322
720123.218,6839802.534,-1258.747136
734691.549,6833975.809,-1258.622565
754975.594,6866820.45,-1258.347493
742797.339,6994580.957,-1257.768642
753651.42,6805854.718,-1257.281726
749246.65,6828129.949,-1257.068824
772903.79,7010589.978,-1256.514027
758778.362,6816831.977,-1256.426364
697389.432,6945509.873,-1256.22386
800378.436,6915676.519,-1256.052513
732571.827,6978147.962,-1255.926458
777867.994,7010480.739,-1255.821934
729800.63,6834072.914,-1255.576766
786121.321,6938205.77,-1254.306892
747864.522,7000024.348,-1253.899255
737734.506,6989135.797,-1252.715475
687090.303,6917964.212,-1252.666095
724909.806,6834167.97,-1252.408991
758654.873,6811289.388,-1252.265501
793668.457,6843737.385,-1251.097004
769565.497,6860951.928,-1250.395309
692278.51,6934508.1,-1249.093802
717624.709,6972877.936,-1248.45394
744357.757,6828233.317,-1248.261053
767939.708,7010697.244,-1248.21391
754014.881,6822482.126,-1245.886257
727621.922,6978240.138,-1245.821245
739468.964,6828334.633,-1245.819721
