Easting,Northing,RL
623740.848,7550081.381,-451.7115027
623784.517,7555616.64,-453.2900584
623828.092,7561151.867,-454.8593565
623871.573,7566687.061,-456.4181308
623914.96,7572222.224,-457.965273
623958.253,7577757.354,-459.4998128
624001.451,7583292.451,-461.0209173
624044.556,7588827.517,-462.5278672
624087.566,7594362.551,-464.0200473
624130.483,7599897.553,-465.4969409
624173.305,7605432.523,-466.9581155
624216.032,7610967.461,-468.4032115
624258.666,7616502.367,-469.8319452
624301.205,7622037.242,-471.2440877
624343.649,7627572.085,-472.6394694
624385.999,7633106.896,-474.0179678
624428.255,7638641.676,-475.3795036
624470.416,7644176.425,-476.7240371
624512.483,7649711.141,-478.0515633
624554.455,7655245.827,-479.3621058
624596.333,7660780.481,-480.6557183
625314.367,7145869.582,-336.4628975
625366.912,7151407.419,-403.8271273
625419.36,7156945.22,-506.0571217
625471.714,7162482.985,-634.2939324
625523.972,7168020.714,-750
625576.135,7173558.407,-730
625628.202,7179096.064,-695
625680.174,7184633.685,-635
625732.05,7190171.269,-570
625783.831,7195708.819,-505
625835.516,7201246.332,-455
625887.105,7206783.809,-395
625938.599,7212321.251,-320
625989.996,7217858.657,-250
626041.299,7223396.028,-190
626092.505,7228933.363,-160
626143.615,7234470.663,-135
626194.63,7240007.927,-95
626245.549,7245545.155,-45
626296.371,7251082.349,-20
626347.098,7256619.507,-80
626397.728,7262156.63,-205
626448.263,7267693.717,-365
626498.702,7273230.77,-500
626549.044,7278767.787,-590.9678478
626599.29,7284304.77,-623.9412133
627438.723,7378428.165,-260.3738247
627487.232,7383964.526,-298.600776
627535.644,7389500.853,-337.7958752
627583.959,7395037.147,-373.9980008
627632.177,7400573.406,-406.770166
627680.298,7406109.632,-436.422252
627728.322,7411645.823,-446.8648582
627776.248,7417181.982,-446.9541868
627824.078,7422718.106,-446.676358
627871.811,7428254.197,-446.436406
628760.237,7533433.613,-463.2213506
628806.021,7538969.044,-464.58634
628851.706,7544504.442,-465.9568946
628897.294,7550039.808,-467.3302324
628942.784,7555575.142,-468.7039097
628988.176,7561110.443,-470.0757826
629033.47,7566645.712,-471.4439736
629078.666,7572180.949,-472.8068411
629123.764,7577716.154,-474.1629475
629168.763,7583251.327,-475.5110479
629213.665,7588786.468,-476.8500582
629258.469,7594321.578,-478.1790393
629303.174,7599856.655,-479.4971853
629347.782,7605391.7,-480.803804
629392.291,7610926.714,-482.0983025
629436.702,7616461.697,-483.3801861
629481.014,7621996.647,-484.6490342
629525.229,7627531.566,-485.9045032
629569.345,7633066.454,-487.1463111
629613.362,7638601.31,-488.3742328
629657.281,7644136.135,-489.5880943
629701.102,7649670.928,-490.7877667
629744.824,7655205.691,-491.9731589
630327.47,7145821.021,-286.2996103
630382.117,7151358.925,-350.8871329
630436.665,7156896.794,-456.0556475
630491.114,7162434.627,-600.4980791
630545.464,7167972.423,-788.0627843
630599.715,7173510.184,-840
630653.866,7179047.909,-800
630707.918,7184585.598,-695.0217973
630761.871,7190123.251,-572.0812834
630815.724,7195660.869,-533.2305693
630869.478,7201198.451,-538.964284
630923.132,7206735.997,-480
630976.687,7212273.508,-405
631030.142,7217810.983,-325
631083.498,7223348.423,-270
631136.753,7228885.828,-265
631189.91,7234423.197,-245
631242.966,7239960.53,-205
632078.276,7328553.113,-577.544248
632129.632,7334089.855,-508.8637496
632180.887,7339626.562,-442.7471044
632232.041,7345163.235,-384.4522257
632283.095,7350699.874,-337.6336761
632334.049,7356236.479,-303.2264252
632384.902,7361773.049,-282.6609992
632435.654,7367309.586,-278.4896125
632486.306,7372846.088,-291.2160104
632536.857,7378382.557,-317.6192743
632587.307,7383918.991,-352.3514724
632637.657,7389455.392,-388.9846138
632687.906,7394991.759,-420.6015252
632738.054,7400528.092,-446.8041159
632788.101,7406064.392,-468.5316051
632838.047,7411600.658,-477.4208732
632887.892,7417136.89,-477.7207089
632937.637,7422673.089,-476.9798503
632987.28,7428209.254,-476.3639057
633815.731,7522318.998,-495.521763
633863.551,7527854.571,-497.3017257
633911.268,7533390.111,-499.0900369
633958.884,7538925.619,-500.8824286
634006.399,7544461.094,-502.6752149
634053.811,7549996.537,-504.465199
634101.122,7555531.948,-506.2496271
634148.331,7561067.327,-508.0261145
634195.438,7566602.674,-509.7926158
634242.443,7572137.989,-511.5473686
634289.346,7577673.272,-513.288868
634336.147,7583208.524,-515.0158252
634382.846,7588743.743,-516.7271546
634429.443,7594278.931,-518.4219318
634475.938,7599814.086,-520.0993932
634522.331,7605349.211,-521.758897
634568.622,7610884.303,-523.3999253
634614.811,7616419.365,-525.02206
634660.897,7621954.394,-526.6249721
634706.881,7627489.393,-528.2084085
634752.763,7633024.36,-529.7721939
634798.542,7638559.295,-531.3162042
634844.22,7644094.2,-532.8403761
634889.794,7649629.073,-534.3446929
634935.267,7655163.915,-535.829175
635283.781,7140232.543,-216.4887057
635340.634,7145770.554,-219.2328371
635397.385,7151308.529,-275.2761645
635454.033,7156846.468,-367.7363861
635510.577,7162384.371,-478.8486574
635567.019,7167922.238,-630.8143634
635623.358,7173460.069,-831.6823828
635679.593,7178997.865,-737.1313871
635735.726,7184535.625,-516.0256521
635791.755,7190073.349,-438.4803749
635847.681,7195611.038,-470.3721271
635903.504,7201148.691,-526.4119317
635959.223,7206686.309,-586.0084834
636014.839,7212223.891,-540
636070.352,7217761.439,-480
636125.761,7223298.95,-440
636181.066,7228836.427,-435
636236.269,7234373.868,-425
636291.367,7239911.274,-400
636346.362,7245448.645,-355
636401.254,7250985.981,-614.7983112
636728.423,7284209.265,-699.0157777
636782.588,7289746.357,-757.4275933
636836.649,7295283.414,-808.0687397
636890.606,7300820.437,-835.5343612
636944.458,7306357.426,-835.8653186
636998.207,7311894.38,-812.9267246
637051.852,7317431.299,-767.0955966
637105.392,7322968.185,-702.021719
637158.828,7328505.035,-627.1628165
637212.16,7334041.852,-550.8590357
637265.388,7339578.635,-479.2801117
637318.511,7345115.383,-420.1108716
637371.531,7350652.097,-378.7607492
637424.445,7356188.777,-351.3853218
637477.256,7361725.424,-336.5627361
637529.961,7367262.036,-335.0436072
637582.563,7372798.614,-346.8562565
637635.059,7378335.159,-370.3767884
637687.452,7383871.67,-402.7722507
637739.739,7389408.147,-439.5085015
637791.922,7394944.59,-464.5061611
637844,7400481,-479.7449068
637895.974,7406017.376,-492.0889534
637947.842,7411553.719,-498.7023619
637999.606,7417090.029,-500.1624597
638051.265,7422626.305,-499.4760247
638102.82,7428162.547,-498.2756323
638154.269,7433698.757,-497.1357637
638205.613,7439234.933,-496.2362726
638913.392,7516737.944,-503.7955738
638963.158,7522273.628,-505.0226802
639012.818,7527809.281,-506.2799329
639062.372,7533344.901,-507.5614399
639111.821,7538880.489,-508.8620672
639161.164,7544416.045,-510.1773317
639210.402,7549951.568,-511.5033158
639259.534,7555487.06,-512.8366092
639308.56,7561022.52,-514.1742264
639357.48,7566557.947,-515.5135614
639406.294,7572093.343,-516.8523405
639455.003,7577628.708,-518.1885811
639503.605,7583164.04,-519.5205532
639552.102,7588699.341,-520.8467573
639600.492,7594234.61,-522.1658847
639648.777,7599769.847,-523.4768065
639696.956,7605305.054,-524.7785411
639745.028,7610840.228,-526.0702514
639792.995,7616375.371,-527.3512143
639840.855,7621910.483,-528.6208115
639888.609,7627445.564,-529.8785276
639936.257,7632980.613,-531.1239186
639983.799,7638515.632,-532.3566222
640031.234,7644050.619,-533.576342
640078.563,7649585.575,-534.7828354
640125.786,7655120.5,-535.9759147
640176.661,7129103.825,-239.1519761
640235.835,7134641.98,-220.6236194
640294.902,7140180.099,-200.0930903
640353.863,7145718.182,-182.2177627
640412.717,7151256.229,-217.6175217
640471.465,7156794.241,-270.79471
640530.105,7162332.217,-310.7460063
640588.639,7167870.157,-327.5246487
640647.066,7173408.061,-368.9642477
640705.386,7178945.931,-391.3568224
640763.599,7184483.764,-274.427818
640821.705,7190021.562,-307.1365972
640879.704,7195559.325,-425.0122496
640937.596,7201097.052,-528.0477914
640995.38,7206634.744,-619.975935
641053.058,7212172.401,-701.204555
641110.628,7217710.023,-655
641168.091,7223247.609,-640
641225.447,7228785.16,-645
641282.695,7234322.677,-655
641339.836,7239860.158,-660
641396.869,7245397.604,-680
641453.795,7250935.016,-647.4808602
641510.614,7256472.393,-586.654646
641567.324,7262009.734,-562.7748562
641623.928,7267547.042,-571.8551107
641680.423,7273084.314,-603.6728891
641736.811,7278621.552,-652.1647271
641793.092,7284158.755,-715.0862387
641849.264,7289695.924,-790.138285
641905.329,7295233.058,-864.3239938
641961.285,7300770.158,-899.4163751
642017.134,7306307.223,-897.5026454
642072.875,7311844.254,-878.6540641
642128.508,7317381.251,-829.1111687
642184.033,7322918.214,-752.0391879
642239.45,7328455.142,-667.2191348
642294.759,7333992.037,-584.9961002
642349.96,7339528.897,-508.9054868
642405.052,7345065.724,-446.4074196
642460.036,7350602.516,-415.2578433
642514.912,7356139.275,-394.2156298
642569.68,7361675.999,-383.4363192
642624.34,7367212.69,-383.5835701
642678.891,7372749.348,-394.5679581
642733.333,7378285.971,-415.3063753
642787.668,7383822.561,-443.8491962
642841.893,7389359.117,-476.5175025
642896.01,7394895.64,-496.3639359
642950.019,7400432.13,-506.7930741
643003.919,7405968.586,-515.5462573
643057.71,7411505.008,-521.5319258
643111.393,7417041.398,-524.6369989
643164.967,7422577.754,-525.8982407
643218.432,7428114.077,-526.3253107
643271.788,7433650.367,-526.502622
643325.036,7439186.623,-526.70753
643955.502,7505619.146,-540.6131392
644007.331,7511154.978,-542.3380721
644059.05,7516690.778,-544.0933358
644110.66,7522226.545,-545.8716572
644162.161,7527762.28,-547.6667204
644213.552,7533297.983,-549.4730607
644264.834,7538833.655,-551.2859336
644316.006,7544369.294,-553.1012497
644367.069,7549904.901,-554.9154598
644418.022,7555440.476,-556.725512
644468.865,7560976.02,-558.5287665
644519.599,7566511.531,-560.322962
644570.222,7572047.011,-562.10615
644620.736,7577582.46,-563.8766712
644671.141,7583117.877,-565.6331042
644721.435,7588653.262,-567.3742514
644771.619,7594188.615,-569.0990946
644821.694,7599723.938,-570.8067896
644871.658,7605259.229,-572.4966282
644921.513,7610794.488,-574.168038
644971.257,7616329.717,-575.8205482
645020.891,7621864.914,-577.4537964
645070.416,7627400.08,-579.0674934
645122.223,7123511.056,-275.3852188
645183.623,7129049.322,-256.9086416
645244.912,7134587.551,-236.7790822
645306.091,7140125.745,-216.5048841
645367.159,7145663.903,-203.3029651
645428.117,7151202.026,-207.4035116
645488.964,7156740.113,-214.9600731
645549.701,7162278.165,-198.7963189
645610.327,7167816.181,-132.7713154
645670.842,7173354.161,-112.803784
645731.247,7178892.106,-216.4749537
645791.54,7184430.016,-252.1066683
645851.723,7189967.891,-322.8290828
645911.795,7195505.73,-441.4323223
645971.756,7201043.534,-562.0982018
646031.606,7206581.303,-673.6755997
646091.345,7212119.037,-774.3579746
646150.973,7217656.736,-855
646210.49,7223194.399,-850
646269.896,7228732.028,-875
646329.191,7234269.622,-905
646388.374,7239807.182,-919.1272674
646447.446,7245344.706,-808.4276727
646506.407,7250882.196,-674.8029324
646565.256,7256419.651,-577.0038924
646623.994,7261957.071,-548.2068311
646682.621,7267494.457,-561.6671583
646741.136,7273031.808,-594.9741444
646799.539,7278569.125,-642.3136229
646857.831,7284106.407,-704.4065749
646916.011,7289643.655,-785.5521715
646974.08,7295180.869,-891.8358659
647032.037,7300718.049,-924.5115204
647089.882,7306255.194,-916.1642265
647147.615,7311792.305,-925.5709255
647205.237,7317329.382,-875.5852914
647262.747,7322866.425,-780.4831669
647320.144,7328403.434,-689.6831726
647377.43,7333940.409,-608.4202801
647434.604,7339477.35,-537.6006389
647491.666,7345014.257,-483.2222619
647548.616,7350551.131,-451.547409
647605.453,7356087.97,-433.038466
647662.179,7361624.776,-424.4644648
647718.792,7367161.549,-425.3030755
647775.293,7372698.288,-434.9628063
647831.681,7378234.993,-452.1887464
647887.958,7383771.665,-474.6552839
647944.122,7389308.304,-497.906549
648000.173,7394844.909,-515.6112774
648056.112,7400381.481,-527.1234122
648111.939,7405918.019,-535.304334
648167.653,7411454.525,-541.0471574
648223.255,7416990.997,-544.6717198
648278.744,7422527.436,-546.7339564
648334.12,7428063.842,-547.8571036
648389.383,7433600.216,-548.5169398
648444.534,7439136.556,-549.009376
648499.572,7444672.863,-549.4984203
649043.741,7500034.143,-560.1813456
649097.536,7505570.092,-561.6934018
649151.218,7511106.01,-563.2453699
649204.786,7516641.895,-564.8295183
649258.241,7522177.748,-566.4390418
649311.583,7527713.569,-568.0679363
649364.811,7533249.359,-569.7109562
649417.926,7538785.116,-571.3634922
649470.927,7544320.841,-573.0215392
649523.815,7549856.535,-574.681585
649576.59,7555392.197,-576.3405939
649942.827,7594140.947,-587.7415439
649994.691,7599676.357,-589.3217599
650127.135,7123454.562,-300.3689837
650190.653,7128992.904,-285.2901505
650254.058,7134531.212,-269.1537153
650317.348,7140069.483,-253.3224756
650380.524,7145607.719,-240.6437608
650443.586,7151145.92,-231.9466421
650506.533,7156684.085,-220.0279549
650569.366,7162222.214,-194.6389368
650632.084,7167760.309,-160.8245787
650694.688,7173298.368,-166.7064918
650757.178,7178836.392,-229.158133
650819.552,7184374.381,-303.4047328
650881.812,7189912.334,-394.7577872
650943.957,7195450.253,-508.2504691
651005.988,7200988.136,-629.9357749
651067.904,7206525.985,-749.464621
651129.705,7212063.798,-862.5637386
651191.391,7217601.577,-966.6060569
651252.962,7223139.321,-1057.227311
651314.418,7228677.03,-1100
651375.759,7234214.705,-1144.770811
651436.985,7239752.345,-1080.843754
651498.095,7245289.95,-921.0085737
651559.091,7250827.52,-705.5061749
651619.972,7256365.057,-544.0826992
651680.737,7261902.558,-536.0172525
651741.387,7267440.025,-556.1268853
651801.921,7272977.458,-583.5161279
651862.341,7278514.857,-618.5163889
651922.644,7284052.221,-663.2789692
651982.833,7289589.551,-720.0898971
652042.905,7295126.847,-784.2046716
652102.863,7300664.109,-818.1924539
652162.704,7306201.337,-842.5614129
652222.43,7311738.531,-891.3495633
652282.041,7317275.691,-855.0123647
652341.535,7322812.817,-765.6517922
652400.914,7328349.909,-685.8865311
652460.177,7333886.967,-616.442871
652519.324,7339423.992,-557.7411309
652578.355,7344960.983,-513.1364569
652637.271,7350497.94,-483.6989943
652696.07,7356034.864,-466.6963665
652754.753,7361571.755,-459.425003
652813.32,7367108.611,-460.4594918
652871.771,7372645.435,-468.6839959
652930.106,7378182.225,-482.6294369
652988.325,7383718.982,-500.0773589
653046.427,7389255.705,-517.9102665
653104.414,7394792.396,-533.0655734
653162.283,7400329.053,-544.4968321
653220.037,7405865.677,-552.8599349
653277.674,7411402.268,-558.871631
653335.194,7416938.826,-563.0113841
653392.598,7422475.351,-565.7291156
653449.886,7428011.844,-567.4713496
653507.057,7433548.303,-568.6152217
653564.111,7439084.73,-569.4351674
653621.049,7444621.124,-570.1114493
653677.87,7450157.485,-570.7542583
654016.343,7483374.971,-575.9046846
654072.345,7488911.106,-577.0264978
654128.231,7494447.208,-578.2091191
654184,7499983.278,-579.4447929
654239.652,7505519.316,-580.7260537
654295.186,7511055.322,-582.0459127
654350.603,7516591.296,-583.3979441
654405.903,7522127.238,-584.7763129
654461.086,7527663.148,-586.1757668
654516.152,7533199.026,-587.5916089
654571.1,7538734.873,-589.0196585
654625.93,7544270.688,-590.4562098
654680.644,7549806.471,-591.8979877
647202.911,6513942.844,-178.7668765
647281.219,6519485.439,-187.9185463
647359.415,6525027.994,-215.4553104
655132.117,7123396.151,-343.8948003
655197.755,7128934.573,-332.2445528
655263.275,7134472.96,-320.0356986
655328.677,7140011.312,-307.907542
655393.961,7145549.628,-296.6845329
655459.127,7151087.909,-286.0405476
655524.174,7156626.155,-273.6119549
655589.104,7162164.366,-259.0113365
655653.914,7167702.541,-251.4553982
655718.607,7173240.682,-269.7610229
655783.181,7178778.787,-321.6170096
655847.637,7184316.857,-396.7801115
655911.974,7189854.893,-489.919949
655976.193,7195392.893,-598.3004761
656040.293,7200930.859,-715.5052699
656104.275,7206468.79,-835.1675426
656168.138,7212006.686,-953.4655541
656231.882,7217544.547,-1068.33608
656295.507,7223082.374,-1177.733093
656359.014,7228620.166,-1276.630044
656422.401,7234157.924,-1344.079107
656485.67,7239695.647,-1297.440633
656548.82,7245233.336,-1081.899473
656611.851,7250770.99,-807.5128987
656674.762,7256308.61,-600.6907104
656737.555,7261846.196,-574.4990838
656800.229,7267383.747,-573.256746
656862.783,7272921.264,-578.7208093
656925.218,7278458.748,-589.6454971
656987.534,7283996.197,-604.5433052
657049.73,7289533.612,-619.521466
657111.808,7295070.993,-628.2720089
657173.765,7300608.34,-639.2146078
657235.604,7306145.653,-684.9424334
657297.322,7311682.932,-737.5883323
657358.922,7317220.178,-743.4637302
657420.401,7322757.39,-705.7625693
657481.761,7328294.568,-655.9537373
657543.002,7333831.713,-607.3437172
657604.122,7339368.824,-564.3337265
657665.123,7344905.902,-530.9160206
657726.004,7350442.946,-507.7468765
657786.765,7355979.956,-494.1446594
657847.407,7361516.934,-488.7251733
657907.928,7367053.878,-490.2254606
657968.329,7372590.789,-497.4507309
658028.61,7378127.666,-508.9933438
658088.772,7383664.511,-523.0582179
658148.813,7389201.322,-537.5625575
658208.734,7394738.101,-550.6756623
658268.534,7400274.846,-561.4671845
658328.215,7405811.559,-569.8879079
658387.775,7411348.238,-576.250602
658447.215,7416884.885,-580.9194675
658506.534,7422421.499,-584.2556298
658565.733,7427958.08,-586.6054177
658624.812,7433494.629,-588.2733177
658683.77,7439031.145,-589.5016178
658742.607,7444567.629,-590.4679252
658801.324,7450104.08,-591.2946845
658859.92,7455640.499,-592.0623971
658918.396,7461176.885,-592.8217608
659034.985,7472249.561,-594.4235395
659093.098,7477785.85,-595.2910803
659151.09,7483322.107,-596.208443
659208.962,7488858.333,-597.1748567
659266.712,7494394.526,-598.1875178
659324.342,7499930.687,-599.2424951
659381.85,7505466.816,-600.3353158
659439.238,7511002.914,-601.4613354
659610.674,7527611.015,-604.9938144
659667.576,7533146.986,-606.2091145
659724.358,7538682.925,-607.4372636
659781.018,7544218.832,-608.675113
659837.557,7549754.708,-609.9198261
651789.929,6502789.185,-181.6895411
651870.996,6508331.921,-183.7262264
651951.948,6513874.616,-170.2837734
652032.784,6519417.272,-179.0696015
652113.504,6524959.888,-203.8419427
652194.109,6530502.464,-208.0642608
652274.597,6536045,-198.5085969
652354.969,6541587.497,-227.4724096
660137.173,7123335.823,-397.4308558
660204.93,7128874.328,-390.8658621
660272.566,7134412.797,-384.1457187
660340.08,7139951.232,-377.4276825
660407.472,7145489.631,-370.9793667
660474.742,7151027.995,-364.9747519
660541.89,7156566.325,-359.6463272
660608.916,7162104.619,-357.5625744
660675.819,7167642.878,-365.4794733
660742.601,7173181.102,-391.898172
660809.26,7178719.292,-441.7362269
660875.797,7184257.446,-512.3919609
660942.212,7189795.566,-600.0106994
661008.504,7195333.651,-700.8330832
661074.674,7200871.702,-810.5012021
661140.722,7206409.718,-924.872293
661206.647,7211947.699,-1041.085762
661272.449,7217485.646,-1157.714456
661534.433,7239637.089,-1538.898264
661599.622,7245174.864,-1238.222799
661664.688,7250712.605,-966.819362
661729.631,7256250.311,-768.7515432
