# eastings,northings,RL
925903.484,6986367.305,344.278
930940.631,6986367.305,349.521
935977.778,6986367.305,356.668
941014.925,6986367.305,368.771
946052.072,6986367.305,397.256
951089.219,6986367.305,401.711
956126.366,6986367.305,435.357
961163.513,6986367.305,424.484
966200.660,6986367.305,477.579
971237.807,6986367.305,539.022
976274.954,6986367.305,665.017
981312.101,6986367.305,616.822
986349.248,6986367.305,502.027
991386.394,6986367.305,478.027
996423.541,6986367.305,492.740
1001460.688,6986367.305,504.691
1006497.835,6986367.305,443.742
1011534.982,6986367.305,382.181
1016572.129,6986367.305,328.319
1021609.276,6986367.305,274.852
1026646.423,6986367.305,134.523
1031683.570,6986367.305,135.145
1036720.717,6986367.305,156.007
1041757.864,6986367.305,106.304
1046795.011,6986367.305,92.687
1051832.158,6986367.305,116.007
1056869.305,6986367.305,123.711
1061906.452,6986367.305,144.454
1066943.599,6986367.305,286.226
1071980.746,6986367.305,415.426
1077017.893,6986367.305,402.950
1082055.040,6986367.305,41.707
1087092.187,6986367.305,21.919
1092129.333,6986367.305,18.207
1097166.480,6986367.305,4.368
1102203.627,6986367.305,-1.307
1107240.774,6986367.305,-4.915
1112277.921,6986367.305,-5.297
1117315.068,6986367.305,-6.490
1122352.215,6986367.305,-15.857
1127389.362,6986367.305,-19.168
1132426.509,6986367.305,19.393
1137463.656,6986367.305,64.146
1142500.803,6986367.305,-25.456
1147537.950,6986367.305,-87.552
1152575.097,6986367.305,-104.717
1157612.244,6986367.305,-143.745
1162649.391,6986367.305,-184.220
1167686.538,6986367.305,-229.124
1172723.685,6986367.305,-267.077
1177760.832,6986367.305,-698.986
1182797.979,6986367.305,-1394.788
1187835.126,6986367.305,-1929.768
1192872.272,6986367.305,-2864.792
1197909.419,6986367.305,-2956.796
1202946.566,6986367.305,-3330.100
1207983.713,6986367.305,-3767.246
1213020.860,6986367.305,-4116.407
1218058.007,6986367.305,-4282.844
1223095.154,6986367.305,-4449.593
1228132.301,6986367.305,-4614.991
1233169.448,6986367.305,-4725.762
1238206.595,6986367.305,-4686.773
447374.524,6991382.719,270.326
452411.671,6991382.719,270.681
457448.818,6991382.719,275.696
462485.965,6991382.719,269.657
467523.112,6991382.719,263.878
472560.259,6991382.719,263.254
477597.406,6991382.719,263.023
482634.553,6991382.719,265.022
487671.700,6991382.719,267.827
492708.847,6991382.719,270.937
497745.993,6991382.719,274.474
502783.140,6991382.719,310.681
507820.287,6991382.719,305.615
512857.434,6991382.719,302.450
517894.581,6991382.719,304.837
522931.728,6991382.719,290.377
527968.875,6991382.719,283.956
533006.022,6991382.719,279.491
538043.169,6991382.719,282.062
543080.316,6991382.719,305.483
548117.463,6991382.719,289.871
553154.610,6991382.719,295.676
558191.757,6991382.719,278.609
563228.904,6991382.719,286.218
568266.051,6991382.719,313.891
573303.198,6991382.719,318.427
578340.345,6991382.719,297.224
583377.492,6991382.719,291.045
588414.639,6991382.719,287.417
593451.786,6991382.719,288.173
598488.932,6991382.719,300.653
603526.079,6991382.719,278.500
608563.226,6991382.719,285.989
613600.373,6991382.719,286.600
618637.520,6991382.719,309.616
623674.667,6991382.719,305.263
628711.814,6991382.719,293.627
633748.961,6991382.719,298.034
638786.108,6991382.719,302.971
643823.255,6991382.719,294.590
648860.402,6991382.719,294.386
653897.549,6991382.719,277.211
658934.696,6991382.719,292.984
663971.843,6991382.719,293.001
669008.990,6991382.719,253.837
674046.137,6991382.719,254.074
679083.284,6991382.719,256.600
684120.431,6991382.719,250.488
689157.578,6991382.719,241.697
694194.725,6991382.719,237.254
699231.871,6991382.719,243.961
704269.018,6991382.719,246.563
709306.165,6991382.719,260.487
714343.312,6991382.719,272.505
719380.459,6991382.719,261.127
724417.606,6991382.719,280.981
729454.753,6991382.719,314.426
734491.900,6991382.719,310.103
739529.047,6991382.719,299.197
744566.194,6991382.719,278.963
749603.341,6991382.719,282.012
754640.488,6991382.719,287.117
759677.635,6991382.719,285.746
764714.782,6991382.719,280.373
769751.929,6991382.719,282.475
774789.076,6991382.719,277.142
779826.223,6991382.719,271.844
784863.370,6991382.719,269.015
789900.517,6991382.719,269.703
794937.663,6991382.719,272.222
799974.810,6991382.719,274.296
805011.957,6991382.719,278.702
810049.104,6991382.719,279.399
815086.251,6991382.719,283.340
820123.398,6991382.719,284.127
825160.545,6991382.719,291.587
830197.692,6991382.719,308.726
835234.839,6991382.719,331.035
840271.986,6991382.719,350.980
845309.133,6991382.719,361.271
850346.280,6991382.719,342.168
855383.427,6991382.719,329.817
860420.574,6991382.719,335.846
865457.721,6991382.719,350.999
870494.868,6991382.719,403.644
875532.015,6991382.719,360.383
880569.162,6991382.719,389.348
885606.309,6991382.719,388.510
890643.456,6991382.719,349.787
895680.602,6991382.719,325.546
900717.749,6991382.719,328.461
905754.896,6991382.719,328.638
910792.043,6991382.719,330.000
915829.190,6991382.719,336.789
920866.337,6991382.719,343.875
925903.484,6991382.719,349.915
930940.631,6991382.719,360.147
935977.778,6991382.719,374.933
941014.925,6991382.719,378.625
946052.072,6991382.719,405.484
951089.219,6991382.719,453.050
956126.366,6991382.719,484.322
961163.513,6991382.719,464.831
966200.660,6991382.719,486.793
971237.807,6991382.719,587.908
976274.954,6991382.719,607.419
981312.101,6991382.719,501.176
986349.248,6991382.719,487.442
991386.394,6991382.719,457.677
996423.541,6991382.719,455.049
1001460.688,6991382.719,521.536
1006497.835,6991382.719,433.945
1011534.982,6991382.719,325.546
1016572.129,6991382.719,291.838
1021609.276,6991382.719,433.698
1026646.423,6991382.719,350.827
1031683.570,6991382.719,102.469
1036720.717,6991382.719,110.751
1041757.864,6991382.719,86.500
1046795.011,6991382.719,338.598
1051832.158,6991382.719,164.952
1056869.305,6991382.719,183.545
1061906.452,6991382.719,602.173
1066943.599,6991382.719,346.916
1071980.746,6991382.719,470.066
1077017.893,6991382.719,309.964
1082055.040,6991382.719,55.807
1087092.187,6991382.719,22.678
1092129.333,6991382.719,14.356
1097166.480,6991382.719,16.413
1102203.627,6991382.719,13.764
1107240.774,6991382.719,7.784
1112277.921,6991382.719,6.636
1117315.068,6991382.719,-7.182
1122352.215,6991382.719,-12.532
1127389.362,6991382.719,-3.377
1132426.509,6991382.719,2.329
1137463.656,6991382.719,34.098
1142500.803,6991382.719,-13.441
1147537.950,6991382.719,-87.176
1152575.097,6991382.719,-110.429
1157612.244,6991382.719,-149.286
1162649.391,6991382.719,-204.414
1167686.538,6991382.719,-233.600
1172723.685,6991382.719,-277.116
1177760.832,6991382.719,-890.558
1182797.979,6991382.719,-1789.868
1187835.126,6991382.719,-2571.473
1192872.272,6991382.719,-3078.925
1197909.419,6991382.719,-3564.390
1202946.566,6991382.719,-3752.761
1207983.713,6991382.719,-4054.148
1213020.860,6991382.719,-4249.052
1218058.007,6991382.719,-4423.752
1223095.154,6991382.719,-4645.400
1228132.301,6991382.719,-4748.532
1233169.448,6991382.719,-4771.015
1238206.595,6991382.719,-4718.113
447374.524,6996398.132,275.259
452411.671,6996398.132,283.592
457448.818,6996398.132,302.905
462485.965,6996398.132,295.721
467523.112,6996398.132,280.789
472560.259,6996398.132,276.602
477597.406,6996398.132,272.693
482634.553,6996398.132,274.318
487671.700,6996398.132,271.384
492708.847,6996398.132,275.703
497745.993,6996398.132,289.490
502783.140,6996398.132,295.295
507820.287,6996398.132,303.943
512857.434,6996398.132,308.874
517894.581,6996398.132,298.665
522931.728,6996398.132,301.091
527968.875,6996398.132,287.308
533006.022,6996398.132,288.898
538043.169,6996398.132,293.751
543080.316,6996398.132,305.634
548117.463,6996398.132,315.804
553154.610,6996398.132,309.102
558191.757,6996398.132,292.169
563228.904,6996398.132,305.003
568266.051,6996398.132,303.521
573303.198,6996398.132,330.890
578340.345,6996398.132,310.201
583377.492,6996398.132,300.606
588414.639,6996398.132,291.147
593451.786,6996398.132,304.127
598488.932,6996398.132,304.313
603526.079,6996398.132,285.594
608563.226,6996398.132,307.314
613600.373,6996398.132,286.154
618637.520,6996398.132,296.676
623674.667,6996398.132,326.415
628711.814,6996398.132,310.110
633748.961,6996398.132,329.938
638786.108,6996398.132,314.674
643823.255,6996398.132,319.208
648860.402,6996398.132,315.351
653897.549,6996398.132,300.211
658934.696,6996398.132,268.214
663971.843,6996398.132,261.339
669008.990,6996398.132,266.048
674046.137,6996398.132,284.885
679083.284,6996398.132,266.836
684120.431,6996398.132,262.280
689157.578,6996398.132,252.102
694194.725,6996398.132,240.934
699231.871,6996398.132,240.741
704269.018,6996398.132,242.326
709306.165,6996398.132,246.917
714343.312,6996398.132,262.182
719380.459,6996398.132,271.477
724417.606,6996398.132,276.533
729454.753,6996398.132,289.920
734491.900,6996398.132,285.598
739529.047,6996398.132,307.004
744566.194,6996398.132,317.000
749603.341,6996398.132,293.080
754640.488,6996398.132,274.477
759677.635,6996398.132,286.079
764714.782,6996398.132,277.980
769751.929,6996398.132,275.797
774789.076,6996398.132,271.037
779826.223,6996398.132,264.556
784863.370,6996398.132,272.585
789900.517,6996398.132,276.558
794937.663,6996398.132,278.835
799974.810,6996398.132,280.816
805011.957,6996398.132,282.897
810049.104,6996398.132,282.208
815086.251,6996398.132,282.558
820123.398,6996398.132,291.019
825160.545,6996398.132,312.503
830197.692,6996398.132,341.436
835234.839,6996398.132,326.000
840271.986,6996398.132,344.592
845309.133,6996398.132,372.975
850346.280,6996398.132,352.210
855383.427,6996398.132,325.191
860420.574,6996398.132,332.329
865457.721,6996398.132,349.386
870494.868,6996398.132,354.111
875532.015,6996398.132,380.376
880569.162,6996398.132,344.781
885606.309,6996398.132,369.176
890643.456,6996398.132,352.787
895680.602,6996398.132,322.293
900717.749,6996398.132,326.463
905754.896,6996398.132,328.000
910792.043,6996398.132,332.744
915829.190,6996398.132,340.596
920866.337,6996398.132,345.599
925903.484,6996398.132,357.605
930940.631,6996398.132,367.943
935977.778,6996398.132,378.211
941014.925,6996398.132,389.624
946052.072,6996398.132,446.007
951089.219,6996398.132,464.446
956126.366,6996398.132,534.017
961163.513,6996398.132,463.092
966200.660,6996398.132,560.473
971237.807,6996398.132,633.417
976274.954,6996398.132,598.065
981312.101,6996398.132,491.846
986349.248,6996398.132,511.209
991386.394,6996398.132,432.853
996423.541,6996398.132,368.908
1001460.688,6996398.132,394.621
1006497.835,6996398.132,448.523
1011534.982,6996398.132,371.685
1016572.129,6996398.132,395.776
1021609.276,6996398.132,372.918
1026646.423,6996398.132,276.815
1031683.570,6996398.132,115.914
1036720.717,6996398.132,84.852
1041757.864,6996398.132,115.801
1046795.011,6996398.132,328.099
1051832.158,6996398.132,115.678
1056869.305,6996398.132,268.045
1061906.452,6996398.132,254.907
1066943.599,6996398.132,257.430
1071980.746,6996398.132,320.475
1077017.893,6996398.132,251.016
1082055.040,6996398.132,54.075
1087092.187,6996398.132,43.841
1092129.333,6996398.132,25.693
1097166.480,6996398.132,21.863
1102203.627,6996398.132,3.167
1107240.774,6996398.132,8.834
1112277.921,6996398.132,7.186
1117315.068,6996398.132,-14.779
1122352.215,6996398.132,-8.997
1127389.362,6996398.132,-6.000
1132426.509,6996398.132,-5.794
1137463.656,6996398.132,-11.000
1142500.803,6996398.132,-17.706
1147537.950,6996398.132,-83.298
1152575.097,6996398.132,-119.086
1157612.244,6996398.132,-156.183
1162649.391,6996398.132,-202.840
1167686.538,6996398.132,-245.987
1172723.685,6996398.132,-276.791
1177760.832,6996398.132,-671.247
1182797.979,6996398.132,-1449.326
1187835.126,6996398.132,-2079.346
1192872.272,6996398.132,-2749.447
1197909.419,6996398.132,-3511.550
1202946.566,6996398.132,-3737.538
1207983.713,6996398.132,-4122.154
1213020.860,6996398.132,-4286.490
1218058.007,6996398.132,-4408.349
1223095.154,6996398.132,-4613.765
1228132.301,6996398.132,-4690.284
1233169.448,6996398.132,-4756.197
1238206.595,6996398.132,-4751.258
447374.524,7001413.546,280.333
452411.671,7001413.546,289.568
457448.818,7001413.546,315.000
462485.965,7001413.546,311.898
467523.112,7001413.546,310.360
472560.259,7001413.546,293.176
477597.406,7001413.546,288.785
482634.553,7001413.546,286.440
487671.700,7001413.546,296.050
492708.847,7001413.546,285.346
497745.993,7001413.546,288.884
502783.140,7001413.546,304.944
507820.287,7001413.546,308.909
512857.434,7001413.546,307.027
517894.581,7001413.546,303.889
522931.728,7001413.546,308.097
527968.875,7001413.546,302.025
533006.022,7001413.546,296.678
538043.169,7001413.546,295.015
543080.316,7001413.546,314.513
548117.463,7001413.546,342.099
553154.610,7001413.546,326.116
558191.757,7001413.546,311.841
563228.904,7001413.546,313.172
568266.051,7001413.546,326.225
573303.198,7001413.546,356.370
578340.345,7001413.546,328.850
583377.492,7001413.546,330.149
588414.639,7001413.546,307.331
593451.786,7001413.546,300.247
598488.932,7001413.546,306.157
603526.079,7001413.546,288.973
608563.226,7001413.546,313.783
613600.373,7001413.546,330.855
618637.520,7001413.546,301.088
623674.667,7001413.546,314.214
628711.814,7001413.546,335.292
633748.961,7001413.546,358.372
638786.108,7001413.546,343.848
643823.255,7001413.546,336.536
648860.402,7001413.546,315.813
653897.549,7001413.546,305.689
658934.696,7001413.546,268.772
663971.843,7001413.546,299.498
669008.990,7001413.546,290.384
674046.137,7001413.546,279.862
679083.284,7001413.546,288.222
684120.431,7001413.546,269.616
689157.578,7001413.546,264.310
694194.725,7001413.546,249.127
699231.871,7001413.546,252.486
704269.018,7001413.546,245.525
709306.165,7001413.546,240.407
714343.312,7001413.546,241.331
719380.459,7001413.546,252.002
724417.606,7001413.546,252.136
729454.753,7001413.546,273.515
734491.900,7001413.546,264.938
739529.047,7001413.546,290.459
744566.194,7001413.546,272.943
749603.341,7001413.546,264.738
754640.488,7001413.546,280.370
759677.635,7001413.546,265.839
764714.782,7001413.546,257.599
769751.929,7001413.546,268.882
774789.076,7001413.546,271.985
779826.223,7001413.546,279.693
784863.370,7001413.546,269.800
789900.517,7001413.546,277.305
794937.663,7001413.546,280.378
799974.810,7001413.546,282.000
805011.957,7001413.546,284.554
810049.104,7001413.546,284.868
815086.251,7001413.546,288.102
820123.398,7001413.546,311.411
825160.545,7001413.546,329.803
830197.692,7001413.546,344.112
835234.839,7001413.546,332.476
840271.986,7001413.546,338.631
845309.133,7001413.546,336.413
850346.280,7001413.546,344.699
855383.427,7001413.546,323.641
860420.574,7001413.546,343.578
865457.721,7001413.546,339.447
870494.868,7001413.546,354.485
875532.015,7001413.546,347.971
880569.162,7001413.546,357.151
885606.309,7001413.546,353.255
890643.456,7001413.546,338.086
895680.602,7001413.546,324.000
900717.749,7001413.546,323.701
905754.896,7001413.546,327.414
910792.043,7001413.546,334.306
915829.190,7001413.546,341.998
920866.337,7001413.546,356.950
925903.484,7001413.546,385.549
930940.631,7001413.546,416.030
935977.778,7001413.546,400.330
941014.925,7001413.546,405.066
946052.072,7001413.546,450.140
951089.219,7001413.546,485.378
956126.366,7001413.546,465.092
961163.513,7001413.546,569.198
966200.660,7001413.546,514.852
971237.807,7001413.546,622.650
976274.954,7001413.546,482.883
981312.101,7001413.546,530.740
986349.248,7001413.546,510.843
991386.394,7001413.546,547.494
996423.541,7001413.546,432.387
1001460.688,7001413.546,353.943
1006497.835,7001413.546,427.317
1011534.982,7001413.546,375.874
1016572.129,7001413.546,360.183
1021609.276,7001413.546,200.785
1026646.423,7001413.546,206.262
1031683.570,7001413.546,144.357
1036720.717,7001413.546,125.373
1041757.864,7001413.546,307.623
1046795.011,7001413.546,408.240
1051832.158,7001413.546,109.543
1056869.305,7001413.546,133.490
1061906.452,7001413.546,505.999
1066943.599,7001413.546,196.717
1071980.746,7001413.546,183.768
1077017.893,7001413.546,147.623
1082055.040,7001413.546,127.625
1087092.187,7001413.546,45.036
1092129.333,7001413.546,24.415
1097166.480,7001413.546,13.870
1102203.627,7001413.546,4.058
1107240.774,7001413.546,7.115
1112277.921,7001413.546,-4.616
1117315.068,7001413.546,-16.352
1122352.215,7001413.546,-7.000
1127389.362,7001413.546,-5.927
1132426.509,7001413.546,-15.443
1137463.656,7001413.546,-16.828
1142500.803,7001413.546,-26.055
1147537.950,7001413.546,-83.163
1152575.097,7001413.546,-121.367
1157612.244,7001413.546,-159.021
1162649.391,7001413.546,-215.140
1167686.538,7001413.546,-246.797
1172723.685,7001413.546,-300.172
1177760.832,7001413.546,-725.877
1182797.979,7001413.546,-1454.713
1187835.126,7001413.546,-2169.650
1192872.272,7001413.546,-2625.878
1197909.419,7001413.546,-3471.549
1202946.566,7001413.546,-3731.735
1207983.713,7001413.546,-3936.775
1213020.860,7001413.546,-4171.813
1218058.007,7001413.546,-4344.275
1223095.154,7001413.546,-4530.640
1228132.301,7001413.546,-4705.000
1233169.448,7001413.546,-4730.809
1238206.595,7001413.546,-4736.902
447374.524,7006428.959,287.889
452411.671,7006428.959,286.957
457448.818,7006428.959,300.883
462485.965,7006428.959,318.528
467523.112,7006428.959,322.643
472560.259,7006428.959,312.431
477597.406,7006428.959,307.996
482634.553,7006428.959,306.753
487671.700,7006428.959,310.394
492708.847,7006428.959,317.085
497745.993,7006428.959,299.905
502783.140,7006428.959,317.330
507820.287,7006428.959,313.106
512857.434,7006428.959,313.344
517894.581,7006428.959,309.684
522931.728,7006428.959,319.953
527968.875,7006428.959,309.325
533006.022,7006428.959,299.746
538043.169,7006428.959,302.249
543080.316,7006428.959,310.538
548117.463,7006428.959,325.219
553154.610,7006428.959,341.477
558191.757,7006428.959,329.910
563228.904,7006428.959,328.967
568266.051,7006428.959,356.703
573303.198,7006428.959,353.059
578340.345,7006428.959,357.756
583377.492,7006428.959,346.314
588414.639,7006428.959,330.630
593451.786,7006428.959,311.412
598488.932,7006428.959,316.635
603526.079,7006428.959,293.234
608563.226,7006428.959,307.436
613600.373,7006428.959,323.660
618637.520,7006428.959,334.913
623674.667,7006428.959,336.374
628711.814,7006428.959,351.746
633748.961,7006428.959,343.271
638786.108,7006428.959,331.138
643823.255,7006428.959,328.162
648860.402,7006428.959,290.267
653897.549,7006428.959,274.870
658934.696,7006428.959,276.029
663971.843,7006428.959,332.799
669008.990,7006428.959,317.107
674046.137,7006428.959,319.323
679083.284,7006428.959,335.481
684120.431,7006428.959,278.662
689157.578,7006428.959,275.000
694194.725,7006428.959,275.771
699231.871,7006428.959,272.413
704269.018,7006428.959,259.953
709306.165,7006428.959,246.193
714343.312,7006428.959,241.776
719380.459,7006428.959,243.911
724417.606,7006428.959,244.093
729454.753,7006428.959,248.260
734491.900,7006428.959,252.208
739529.047,7006428.959,260.732
744566.194,7006428.959,251.721
749603.341,7006428.959,256.283
754640.488,7006428.959,256.116
759677.635,7006428.959,262.424
764714.782,7006428.959,272.558
769751.929,7006428.959,277.570
774789.076,7006428.959,270.404
779826.223,7006428.959,278.488
784863.370,7006428.959,274.896
789900.517,7006428.959,269.708
794937.663,7006428.959,274.539
799974.810,7006428.959,273.983
805011.957,7006428.959,282.822
810049.104,7006428.959,287.000
815086.251,7006428.959,289.646
820123.398,7006428.959,315.901
825160.545,7006428.959,334.050
830197.692,7006428.959,323.683
835234.839,7006428.959,335.995
840271.986,7006428.959,317.039
845309.133,7006428.959,325.751
850346.280,7006428.959,328.962
855383.427,7006428.959,318.999
860420.574,7006428.959,322.529
865457.721,7006428.959,335.749
870494.868,7006428.959,344.822
875532.015,7006428.959,356.110
880569.162,7006428.959,360.659
885606.309,7006428.959,326.629
890643.456,7006428.959,321.422
895680.602,7006428.959,320.574
900717.749,7006428.959,325.911
905754.896,7006428.959,332.033
910792.043,7006428.959,339.370
915829.190,7006428.959,347.510
920866.337,7006428.959,356.825
925903.484,7006428.959,377.132
930940.631,7006428.959,391.283
935977.778,7006428.959,443.304
941014.925,7006428.959,444.418
946052.072,7006428.959,489.045
951089.219,7006428.959,502.360
956126.366,7006428.959,563.129
961163.513,7006428.959,571.200
966200.660,7006428.959,705.429
971237.807,7006428.959,571.739
976274.954,7006428.959,486.827
981312.101,7006428.959,442.499
986349.248,7006428.959,420.374
991386.394,7006428.959,485.510
996423.541,7006428.959,551.724
1001460.688,7006428.959,475.360
1006497.835,7006428.959,371.056
1011534.982,7006428.959,228.500
1016572.129,7006428.959,279.341
1021609.276,7006428.959,158.728
1026646.423,7006428.959,117.379
1031683.570,7006428.959,106.425
1036720.717,7006428.959,180.104
1041757.864,7006428.959,176.909
1046795.011,7006428.959,175.048
1051832.158,7006428.959,107.546
1056869.305,7006428.959,109.456
1061906.452,7006428.959,106.429
1066943.599,7006428.959,109.571
1071980.746,7006428.959,120.000
1077017.893,7006428.959,143.515
1082055.040,7006428.959,107.770
1087092.187,7006428.959,58.535
1092129.333,7006428.959,29.216
1097166.480,7006428.959,13.049
1102203.627,7006428.959,2.000
1107240.774,7006428.959,6.554
1112277.921,7006428.959,-11.874
1117315.068,7006428.959,-6.818
1122352.215,7006428.959,-6.825
1127389.362,7006428.959,-26.918
1132426.509,7006428.959,-46.946
1137463.656,7006428.959,-56.110
1142500.803,7006428.959,-33.588
1147537.950,7006428.959,-90.605
1152575.097,7006428.959,-122.708
1157612.244,7006428.959,-164.135
1162649.391,7006428.959,-213.367
1167686.538,7006428.959,-244.258
1172723.685,7006428.959,-412.539
1177760.832,7006428.959,-851.921
1182797.979,7006428.959,-1405.836
1187835.126,7006428.959,-2166.251
1192872.272,7006428.959,-2903.717
1197909.419,7006428.959,-3603.202
1202946.566,7006428.959,-3737.142
1207983.713,7006428.959,-3859.606
1213020.860,7006428.959,-4089.960
1218058.007,7006428.959,-4307.333
1223095.154,7006428.959,-4524.014
1228132.301,7006428.959,-4652.862
1233169.448,7006428.959,-4707.398
1238206.595,7006428.959,-4715.875
447374.524,7011444.372,292.482
452411.671,7011444.372,294.367
457448.818,7011444.372,298.589
462485.965,7011444.372,307.904
467523.112,7011444.372,310.136
472560.259,7011444.372,331.213
477597.406,7011444.372,322.499
482634.553,7011444.372,319.513
487671.700,7011444.372,339.790
492708.847,7011444.372,325.791
497745.993,7011444.372,331.218
502783.140,7011444.372,324.855
507820.287,7011444.372,319.855
512857.434,7011444.372,320.630
517894.581,7011444.372,314.629
522931.728,7011444.372,329.344
527968.875,7011444.372,317.612
533006.022,7011444.372,312.927
538043.169,7011444.372,305.051
543080.316,7011444.372,327.218
548117.463,7011444.372,323.154
553154.610,7011444.372,342.099
558191.757,7011444.372,355.338
563228.904,7011444.372,323.113
568266.051,7011444.372,360.226
573303.198,7011444.372,368.129
578340.345,7011444.372,356.068
583377.492,7011444.372,349.989
588414.639,7011444.372,327.539
593451.786,7011444.372,317.162
598488.932,7011444.372,313.228
603526.079,7011444.372,292.727
608563.226,7011444.372,311.267
613600.373,7011444.372,306.716
618637.520,7011444.372,316.760
623674.667,7011444.372,336.243
628711.814,7011444.372,351.281
633748.961,7011444.372,340.220
638786.108,7011444.372,308.995
643823.255,7011444.372,335.761
648860.402,7011444.372,304.873
653897.549,7011444.372,287.274
658934.696,7011444.372,310.203
663971.843,7011444.372,342.656
669008.990,7011444.372,357.668
674046.137,7011444.372,337.133
679083.284,7011444.372,311.786
684120.431,7011444.372,275.579
689157.578,7011444.372,260.183
694194.725,7011444.372,280.000
699231.871,7011444.372,282.020
704269.018,7011444.372,249.556
709306.165,7011444.372,266.551
714343.312,7011444.372,254.517
719380.459,7011444.372,247.929
724417.606,7011444.372,248.452
729454.753,7011444.372,248.422
734491.900,7011444.372,248.067
739529.047,7011444.372,248.531
744566.194,7011444.372,251.031
749603.341,7011444.372,262.387
754640.488,7011444.372,263.463
759677.635,7011444.372,274.776
764714.782,7011444.372,263.875
769751.929,7011444.372,269.318
774789.076,7011444.372,272.776
779826.223,7011444.372,286.590
784863.370,7011444.372,287.076
789900.517,7011444.372,280.850
794937.663,7011444.372,272.196
799974.810,7011444.372,275.190
805011.957,7011444.372,277.000
810049.104,7011444.372,281.600
815086.251,7011444.372,291.846
820123.398,7011444.372,308.471
825160.545,7011444.372,354.015
830197.692,7011444.372,329.412
835234.839,7011444.372,309.245
840271.986,7011444.372,309.095
845309.133,7011444.372,319.987
850346.280,7011444.372,323.931
855383.427,7011444.372,317.978
860420.574,7011444.372,314.181
865457.721,7011444.372,324.101
870494.868,7011444.372,341.653
875532.015,7011444.372,339.170
880569.162,7011444.372,330.814
885606.309,7011444.372,316.000
890643.456,7011444.372,318.798
895680.602,7011444.372,323.221
900717.749,7011444.372,327.524
905754.896,7011444.372,335.154
910792.043,7011444.372,344.734
915829.190,7011444.372,355.334
920866.337,7011444.372,381.490
925903.484,7011444.372,403.743
930940.631,7011444.372,451.957
935977.778,7011444.372,411.657
941014.925,7011444.372,439.763
946052.072,7011444.372,491.634
951089.219,7011444.372,570.942
956126.366,7011444.372,663.896
961163.513,7011444.372,670.615
966200.660,7011444.372,679.558
971237.807,7011444.372,617.860
976274.954,7011444.372,638.926
981312.101,7011444.372,550.498
986349.248,7011444.372,508.645
991386.394,7011444.372,389.897
996423.541,7011444.372,426.800
1001460.688,7011444.372,504.507
1006497.835,7011444.372,443.089
1011534.982,7011444.372,453.127
1016572.129,7011444.372,303.066
1021609.276,7011444.372,186.246
1026646.423,7011444.372,203.309
1031683.570,7011444.372,146.560
1036720.717,7011444.372,131.210
1041757.864,7011444.372,215.128
1046795.011,7011444.372,189.415
1051832.158,7011444.372,122.425
1056869.305,7011444.372,161.776
1061906.452,7011444.372,175.212
1066943.599,7011444.372,152.909
1071980.746,7011444.372,280.490
1077017.893,7011444.372,137.262
1082055.040,7011444.372,159.356
1087092.187,7011444.372,105.717
1092129.333,7011444.372,36.939
1097166.480,7011444.372,21.869
1102203.627,7011444.372,11.124
1107240.774,7011444.372,3.702
1112277.921,7011444.372,-15.193
1117315.068,7011444.372,-11.246
1122352.215,7011444.372,-32.515
1127389.362,7011444.372,-43.760
1132426.509,7011444.372,-48.845
1137463.656,7011444.372,-57.403
1142500.803,7011444.372,-61.967
1147537.950,7011444.372,-88.412
1152575.097,7011444.372,-121.349
1157612.244,7011444.372,-164.692
1162649.391,7011444.372,-224.773
1167686.538,7011444.372,-245.820
1172723.685,7011444.372,-497.508
1177760.832,7011444.372,-1286.052
1182797.979,7011444.372,-1950.602
1187835.126,7011444.372,-2262.052
1192872.272,7011444.372,-3212.830
1197909.419,7011444.372,-3573.939
1202946.566,7011444.372,-3719.353
1207983.713,7011444.372,-3844.800
1213020.860,7011444.372,-4099.318
1218058.007,7011444.372,-4228.128
1223095.154,7011444.372,-4418.560
1228132.301,7011444.372,-4541.073
1233169.448,7011444.372,-4632.548
1238206.595,7011444.372,-4687.833
447374.524,7016459.786,299.269
452411.671,7016459.786,299.512
457448.818,7016459.786,306.809
462485.965,7016459.786,311.697
467523.112,7016459.786,315.229
472560.259,7016459.786,317.669
477597.406,7016459.786,337.505
482634.553,7016459.786,336.236
487671.700,7016459.786,363.293
492708.847,7016459.786,340.679
497745.993,7016459.786,342.093
502783.140,7016459.786,324.620
507820.287,7016459.786,331.191
512857.434,7016459.786,328.905
517894.581,7016459.786,324.463
522931.728,7016459.786,333.956
527968.875,7016459.786,344.058
533006.022,7016459.786,314.083
538043.169,7016459.786,320.195
543080.316,7016459.786,311.107
548117.463,7016459.786,323.473
553154.610,7016459.786,338.222
558191.757,7016459.786,359.897
563228.904,7016459.786,357.678
568266.051,7016459.786,353.469
573303.198,7016459.786,366.329
578340.345,7016459.786,365.778
583377.492,7016459.786,356.433
588414.639,7016459.786,333.161
593451.786,7016459.786,339.537
598488.932,7016459.786,331.587
603526.079,7016459.786,304.889
608563.226,7016459.786,304.344
613600.373,7016459.786,341.691
618637.520,7016459.786,339.398
623674.667,7016459.786,353.626
628711.814,7016459.786,358.294
633748.961,7016459.786,345.415
638786.108,7016459.786,335.392
643823.255,7016459.786,297.144
648860.402,7016459.786,284.554
653897.549,7016459.786,301.548
658934.696,7016459.786,343.788
663971.843,7016459.786,352.609
669008.990,7016459.786,368.533
