Easting,Northing,RL
606717.951,7334302.68,-1289.903468
625732.05,7190171.269,-1288.699926
626041.299,7223396.028,-1283.626092
627194.728,7350745.847,-1282.791252
621582.963,7289886.645,-1281.158242
616608.552,7301003.26,-1262.149639
625989.996,7217858.657,-1261.732119
625783.831,7195708.819,-1255.090402
621292.722,7256664.841,-1254.416943
621341.326,7262201.897,-1252.494292
621244.025,7251127.751,-1249.837789
616973.027,7345295.95,-1249.114319
621534.82,7284349.765,-1247.252102
621389.838,7267738.917,-1245.934087
625938.599,7212321.251,-1245.276661
625835.516,7201246.332,-1238.944997
621438.257,7273275.902,-1238.478416
621195.237,7245590.625,-1238.321304
625887.105,7206783.809,-1236.74972
621486.585,7278812.851,-1236.167041
620602.599,7179142.329,-1231.872402
621146.356,7240053.463,-1220.578863
621097.383,7234516.266,-1198.149531
611582.067,7306581.038,-1190.788313
622106.426,7350790.015,-1185.03179
601596.29,7328803.457,-1176.226335
621048.318,7228979.033,-1173.055642
606759.344,7339839.054,-1167.90364
620652.49,7184679.884,-1164.815952
601556.714,7323267.07,-1156.619335
616562.594,7295466.516,-1155.042978
620999.162,7223441.765,-1147.535681
611886.813,7345336.575,-1135.901388
601635.788,7334339.809,-1131.901445
606551.567,7312156.831,-1126.266701
620949.913,7217904.461,-1123.870921
620702.29,7190217.403,-1119.838097
616238.406,7256708.325,-1117.752004
616191.739,7251171.299,-1116.095331
616284.983,7262245.315,-1111.741608
616144.985,7245634.237,-1106.580418
620900.572,7212367.121,-1104.315174
616331.473,7267782.27,-1099.549631
620751.998,7195754.887,-1095.269604
616516.547,7289929.738,-1094.806921
620851.139,7206829.745,-1091.174412
616098.142,7240097.14,-1089.972499
620801.615,7201292.334,-1087.066408
616377.874,7273319.19,-1084.459587
617018.187,7350832.38,-1075.859493
616424.187,7278856.075,-1072.213868
616470.411,7284392.924,-1071.656482
616051.211,7234560.007,-1067.737776
601517.061,7317730.648,-1060.869043
601675.21,7339876.125,-1042.04622
616004.191,7229022.838,-1041.818638
615577.053,7179186.704,-1031.514201
622153.458,7356326.478,-1031.281483
611538.193,7301044.392,-1030.371476
596516.155,7328838.829,-1027.467981
606800.656,7345375.394,-1022.122954
615957.084,7223485.634,-1014.417603
596553.678,7334375.125,-1004.79538
596478.559,7323302.497,-995.2930744
611139.511,7251212.992,-994.5719489
611184.147,7256749.957,-993.8376764
615909.888,7217948.393,-987.7626296
611094.79,7245675.992,-986.0883711
611228.699,7262286.885,-983.5739811
615624.865,7184724.197,-972.6651295
611049.985,7240138.957,-969.3856405
611273.166,7267823.778,-964.431148
615862.604,7212411.117,-963.8929509
611930.008,7350872.941,-963.4881646
611005.095,7234601.885,-946.0021226
615815.233,7206873.805,-944.6430471
576047.109,7301281.114,-941.2807042
615672.589,7190261.653,-940.2681496
596591.128,7339911.387,-939.5812305
611317.549,7273360.636,-938.5321812
615767.773,7201336.457,-932.0171153
606509.769,7306620.281,-930.0406037
615720.225,7195799.073,-928.9592478
611494.233,7295507.712,-928.9078939
591436.07,7328872.386,-928.5517453
601714.554,7345412.406,-921.7060498
576077.02,7306817.397,-920.4082786
610960.121,7229064.778,-917.9267567
591471.617,7334408.63,-915.209554
571088.469,7323452.372,-910.9172324
611361.847,7278897.458,-910.4023725
617063.258,7356368.775,-909.234459
576106.873,7312353.645,-903.6051357
596440.89,7317766.13,-899.7415138
591400.453,7323336.107,-897.8969879
622200.397,7361862.905,-895.2396491
601477.331,7312194.191,-894.1849509
576136.668,7317889.856,-892.3604649
611406.061,7284434.244,-888.5727603
606087.338,7251252.832,-888.3443462
611450.189,7289970.996,-887.7415432
610915.063,7223527.635,-887.4809198
606129.944,7256789.737,-886.4354671
576166.405,7323426.031,-879.9868539
606044.651,7245715.891,-879.6279736
571116.169,7328988.471,-875.6946295
586356.031,7328904.129,-874.9197056
606172.47,7262326.607,-872.9584088
591507.095,7339944.839,-866.2747937
606001.883,7240178.914,-861.5644692
586389.603,7334440.324,-861.3742543
606841.887,7350911.699,-861.0578277
576196.084,7328962.171,-860.7183385
610869.92,7217990.456,-857.0216987
586322.394,7323367.899,-856.6553728
581244.379,7323397.874,-856.5389136
581276.037,7328934.057,-856.4670731
566061.962,7334548.982,-848.4039457
606214.915,7267863.44,-847.4262796
596628.504,7345447.613,-843.8741087
571143.815,7334524.534,-838.1997072
581212.659,7317861.654,-837.6101061
581307.633,7334470.205,-836.5498082
605959.035,7234641.902,-835.7690636
576225.705,7334498.275,-831.7965055
610824.694,7212453.24,-828.4260277
586423.109,7339976.483,-821.1158267
591364.767,7317799.792,-817.7511574
606257.28,7273400.238,-810.1512848
566087.583,7340084.971,-805.2298332
581180.877,7312325.399,-804.6760577
586288.691,7317831.633,-804.5635655
605916.106,7229104.853,-804.2923287
610779.382,7206915.989,-802.7741574
601035.218,7251290.818,-800.115075
581339.168,7340006.318,-799.0531363
601075.794,7256827.667,-798.9957037
571171.408,7340060.562,-797.257133
576255.268,7340034.344,-793.3383234
591542.503,7345481.013,-791.1417772
600994.564,7245753.933,-789.6315769
611973.119,7356409.273,-789.046521
601116.294,7262364.48,-784.7942447
601753.821,7350948.653,-780.8754971
610733.987,7201378.702,-780.8107637
610597.296,7184766.623,-772.244079
605873.097,7223567.768,-769.7437528
600953.834,7240217.013,-768.9924113
581149.034,7306789.109,-767.4185791
610688.507,7195841.379,-764.2115888
606299.563,7278937.001,-763.0983079
566113.154,7345620.925,-762.4338087
606467.889,7301083.696,-761.184491
586456.55,7345512.607,-761.0020704
610642.944,7190304.019,-757.7037783
617108.24,7361905.136,-757.4053598
601156.717,7267901.257,-755.9372502
571198.945,7345596.554,-753.7270395
581370.641,7345542.395,-748.4266146
576284.774,7345570.377,-747.7250658
600913.027,7234680.056,-739.7405913
596403.147,7312229.728,-739.3154147
581117.128,7301252.783,-737.8235048
605830.007,7218030.648,-735.073287
596021.694,7256863.746,-733.8528072
595983.147,7251326.95,-731.6778975
596665.806,7350983.804,-727.8668541
596060.168,7262400.505,-722.6376427
581085.162,7295716.42,-722.0511567
586254.922,7312295.332,-721.802364
566138.674,7351156.843,-721.15609
595944.527,7245790.119,-717.8090279
581053.133,7290180.022,-716.1534865
581021.044,7284643.588,-714.1942537
580988.892,7279107.118,-712.3184317
606341.766,7284473.728,-712.0106058
601197.063,7273437.998,-710.7842638
571226.429,7351132.51,-709.9862943
600872.143,7229143.063,-703.7826031
605786.837,7212493.491,-702.4280041
591577.842,7351017.151,-699.2576046
576314.221,7351106.375,-699.0104786
596098.57,7267937.228,-695.8737025
595905.834,7240253.252,-693.6495111
581402.052,7351078.437,-690.6524579
606883.037,7356447.969,-689.0718738
586489.925,7351048.695,-688.942966
591329.011,7312263.441,-687.5868173
591004.091,7262434.682,-687.4206128
566164.144,7356692.725,-683.1849936
601437.524,7306657.698,-679.9515507
606425.929,7295547.075,-673.9718136
605743.586,7206956.298,-671.9184394
606383.888,7290010.419,-671.5401294
571253.859,7356668.431,-669.4286475
591040.47,7267971.354,-669.2822528
600831.183,7223606.034,-663.9639269
595867.068,7234716.349,-660.4628529
586016.708,7273540.222,-657.4304786
576343.61,7356642.337,-652.4333075
596136.898,7273473.915,-650.735376
601237.333,7278974.704,-647.9137913
605700.255,7201419.068,-642.2875154
571281.235,7362204.317,-636.0013842
591076.78,7273507.99,-634.4257975
581433.401,7356614.443,-632.8322897
586050.935,7279076.774,-628.7967774
601793.01,7356484.864,-626.1899705
600790.146,7218068.969,-624.6940239
586221.088,7306758.995,-621.3149636
595828.229,7229179.409,-619.6048975
612016.144,7361945.569,-619.3281385
576372.942,7362178.264,-613.9332909
586523.234,7356584.749,-613.7986303
571308.556,7367740.167,-613.7937693
605656.844,7195881.803,-612.735326
596703.036,7356519.96,-600.7898094
591613.111,7356553.254,-600.5490937
600749.032,7212531.868,-589.8862585
576402.215,7367714.156,-589.4193088
586085.096,7284613.29,-587.1594538
605613.352,7190344.501,-585.0688835
596175.153,7279010.567,-583.524736
581464.689,7362150.414,-582.6365568
591113.021,7279044.59,-579.5011987
595789.318,7223642.433,-573.2633168
601277.525,7284511.374,-567.2747465
600707.842,7206994.73,-558.3096215
581495.914,7367686.35,-546.702825
586556.477,7362120.767,-545.415035
586119.193,7290149.77,-538.8248569
586187.188,7301222.622,-535.253171
595750.333,7218105.421,-527.6439071
581527.078,7373222.251,-526.4851231
600666.575,7201457.556,-525.8600778
596365.331,7306693.29,-518.2792554
591293.186,7306727.055,-515.6535928
606924.105,7361984.204,-508.9990388
586153.223,7295686.214,-507.984779
591648.311,7362089.322,-507.0286053
591149.193,7284581.155,-501.1511394
595711.276,7212568.372,-494.0706992
586589.655,7367656.75,-493.4873177
596213.335,7284547.183,-489.5678581
600625.231,7195920.346,-489.5418982
601317.64,7290048.008,-474.8316231
612059.084,7367481.831,-474.8077745
596740.191,7362056.081,-474.3031406
601397.64,7301121.17,-473.0207903
595672.146,7207031.288,-467.2436654
586622.767,7373192.698,-463.8990061
601832.122,7362021.041,-463.7623432
595632.943,7201494.166,-438.343173
591683.441,7367625.356,-434.1067814
601357.679,7295584.607,-404.9859171
591185.295,7290117.684,-400.2397724
591718.501,7373161.354,-396.0310743
596777.274,7367592.167,-370.3192846
596251.443,7290083.763,-363.3846721
591257.292,7301190.634,-342.281445
606965.093,7367520.404,-326.6132901
596814.282,7373128.218,-323.1555471
601871.157,7367557.183,-309.3438353
591221.328,7295654.176,-305.2963588
601910.114,7373093.29,-250.2264289
596327.442,7301156.816,-243.0042896
596289.479,7295620.307,-199.405617
